	Unnamed: 0	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF	avg_sen	complexity
89	89	5	01010100010000001101010101010100	aiiia	12	Y	4	5	aiiia	12	01010100010000001101010101010100	1.625	14
90	90	5	00100000000000001111101110110010	aiiai	12	Y	0	5	aiiai	12	00100000000000001111101110110010	1.625	14
91	91	5	00100000001000001011001010110010	aiiai	10	Y	1	4	aiai	5	0010000010110010	1.5	9
92	92	5	00100010000000001011101100100010	aiiai	10	Y	2	4	aiai	5	0010000010110010	1.5	9
93	93	5	00110010001000001011001100110010	aiiai	12	Y	3	5	aiiai	12	00110010001000001011001100110010	1.625	14
94	94	5	00110000000000001111001100110000	aiiai	10	Y	4	4	aiia	5	0100000011010100	1.5	9
95	95	5	01110001000100001111111111110111	aiiaa	20	Y	0	5	aiiaa	20	01110001000100001111111111110111	1.625	14
96	96	5	01110001011100011111011111110111	aiiaa	22	Y	1	4	aiaa	11	0111000111110111	1.5	9
97	97	5	01110111000100011111111101110111	aiiaa	22	Y	2	4	aiaa	11	0111000111110111	1.5	9
98	98	5	01110011001100011111011101110011	aiiaa	20	Y	3	5	aiiaa	20	01110011001100011111011101110011	1.625	14
99	99	5	01110101010100011111011101110101	aiiaa	20	Y	4	5	aiiaa	20	01110101010100011111011101110101	1.625	14
100	100	5	00001000000000001110111110001110	aiaii	12	Y	0	5	aiaii	12	00001000000000001110111110001110	1.625	14
101	101	5	00001000000010001000111010001110	aiaii	10	Y	1	4	aaii	5	0000100010001110	1.5	9
102	102	5	00001110000010001000111100001110	aiaii	12	Y	2	5	aiaii	12	00001110000010001000111100001110	1.625	14
103	103	5	00001010000000001010111100001010	aiaii	10	Y	3	4	aiai	5	0010000010110010	1.5	9
104	104	5	00001100000000001100111100001100	aiaii	10	Y	4	4	aiai	5	0010000010110010	1.5	9
105	105	5	01001101000001001111111111011111	aiaia	20	Y	0	5	aiaia	20	01001101000001001111111111011111	1.625	14
106	106	5	01001101010011011101111111011111	aiaia	22	Y	1	4	aaia	11	0100110111011111	1.5	9
107	107	5	01001111000011011101111101001111	aiaia	20	Y	2	5	aiaia	20	01001111000011011101111101001111	1.625	14
108	108	5	01011111000001011111111101011111	aiaia	22	Y	3	4	aiaa	11	0111000111110111	1.5	9
109	109	5	01011101010001011101111101011101	aiaia	20	Y	4	5	aiaia	20	01011101010001011101111101011101	1.625	14
110	110	5	00101011000000101111111110111111	aiaai	20	Y	0	5	aiaai	20	00101011000000101111111110111111	1.625	14
111	111	5	00101011001010111011111110111111	aiaai	22	Y	1	4	aaai	11	0010101110111111	1.5	9
112	112	5	00101111000010111011111100101111	aiaai	20	Y	2	5	aiaai	20	00101111000010111011111100101111	1.625	14
113	113	5	00111011001000111011111100111011	aiaai	20	Y	3	5	aiaai	20	00111011001000111011111100111011	1.625	14
114	114	5	00111111000000111111111100111111	aiaai	22	Y	4	4	aiaa	11	0111000111110111	1.5	9
115	115	5	01111111000101111111111111111111	aiaaa	27	Y	0	5	aiaaa	27	01111111000101111111111111111111	1.0625	10
116	116	5	01111111011111111111111111111111	aiaaa	30	Y	1	4	aaaa	15	0111111111111111	0.5	4
117	117	5	01111111000111111111111101111111	aiaaa	27	Y	2	5	aiaaa	27	01111111000111111111111101111111	1.0625	10
118	118	5	01111111001101111111111101111111	aiaaa	27	Y	3	5	aiaaa	27	01111111001101111111111101111111	1.0625	10
119	119	5	01111111010101111111111101111111	aiaaa	27	Y	4	5	aiaaa	27	01111111010101111111111101111111	1.0625	10
120	120	5	00000000100000001110100011111110	aaiii	12	Y	0	5	aaiii	12	00000000100000001110100011111110	1.625	14
121	121	5	00000000111010001000000011111110	aaiii	12	Y	1	5	aaiii	12	00000000111010001000000011111110	1.625	14
122	122	5	00000000100010001000100011101110	aaiii	10	Y	2	4	aaii	5	0000100010001110	1.5	9
123	123	5	00000000101000001010000011111010	aaiii	10	Y	3	4	aaii	5	0000100010001110	1.5	9
124	124	5	00000000110000001100000011111100	aaiii	10	Y	4	4	aaii	5	0000100010001110	1.5	9
125	125	5	01000000110101001111110111111111	aaiia	20	Y	0	5	aaiia	20	01000000110101001111110111111111	1.625	14
126	126	5	01000000111111011101010011111111	aaiia	20	Y	1	5	aaiia	20	01000000111111011101010011111111	1.625	14
127	127	5	01000100110111011101110111111111	aaiia	22	Y	2	4	aaia	11	0100110111011111	1.5	9
128	128	5	01010000111101011111010111111111	aaiia	22	Y	3	4	aaia	11	0100110111011111	1.5	9
129	129	5	01010100110101011101010111111101	aaiia	20	Y	4	5	aaiia	20	01010100110101011101010111111101	1.625	14
130	130	5	00100000101100101111101111111111	aaiai	20	Y	0	5	aaiai	20	00100000101100101111101111111111	1.625	14
131	131	5	00100000111110111011001011111111	aaiai	20	Y	1	5	aaiai	20	00100000111110111011001011111111	1.625	14
132	132	5	00100010101110111011101111111111	aaiai	22	Y	2	4	aaai	11	0010101110111111	1.5	9
133	133	5	00110010101100111011001111111011	aaiai	20	Y	3	5	aaiai	20	00110010101100111011001111111011	1.625	14
134	134	5	00110000111100111111001111111111	aaiai	22	Y	4	4	aaia	11	0100110111011111	1.5	9
135	135	5	01110001111101111111111111111111	aaiaa	27	Y	0	5	aaiaa	27	01110001111101111111111111111111	1.0625	10
136	136	5	01110001111111111111011111111111	aaiaa	27	Y	1	5	aaiaa	27	01110001111111111111011111111111	1.0625	10
137	137	5	01110111111111111111111111111111	aaiaa	30	Y	2	4	aaaa	15	0111111111111111	0.5	4
138	138	5	01110011111101111111011111111111	aaiaa	27	Y	3	5	aaiaa	27	01110011111101111111011111111111	1.0625	10
139	139	5	01110101111101111111011111111111	aaiaa	27	Y	4	5	aaiaa	27	01110101111101111111011111111111	1.0625	10
140	140	5	00001000100011101110111111111111	aaaii	20	Y	0	5	aaaii	20	00001000100011101110111111111111	1.625	14
141	141	5	00001000111011111000111011111111	aaaii	20	Y	1	5	aaaii	20	00001000111011111000111011111111	1.625	14
142	142	5	00001110100011111000111111101111	aaaii	20	Y	2	5	aaaii	20	00001110100011111000111111101111	1.625	14
143	143	5	00001010101011111010111111111111	aaaii	22	Y	3	4	aaai	11	0010101110111111	1.5	9
144	144	5	00001100110011111100111111111111	aaaii	22	Y	4	4	aaai	11	0010101110111111	1.5	9
145	145	5	01001101110111111111111111111111	aaaia	27	Y	0	5	aaaia	27	01001101110111111111111111111111	1.0625	10
146	146	5	01001101111111111101111111111111	aaaia	27	Y	1	5	aaaia	27	01001101111111111101111111111111	1.0625	10
147	147	5	01001111110111111101111111111111	aaaia	27	Y	2	5	aaaia	27	01001111110111111101111111111111	1.0625	10
148	148	5	01011111111111111111111111111111	aaaia	30	Y	3	4	aaaa	15	0111111111111111	0.5	4
149	149	5	01011101110111111101111111111111	aaaia	27	Y	4	5	aaaia	27	01011101110111111101111111111111	1.0625	10
150	150	5	00101011101111111111111111111111	aaaai	27	Y	0	5	aaaai	27	00101011101111111111111111111111	1.0625	10
151	151	5	00101011111111111011111111111111	aaaai	27	Y	1	5	aaaai	27	00101011111111111011111111111111	1.0625	10
152	152	5	00101111101111111011111111111111	aaaai	27	Y	2	5	aaaai	27	00101111101111111011111111111111	1.0625	10
153	153	5	00111011101111111011111111111111	aaaai	27	Y	3	5	aaaai	27	00111011101111111011111111111111	1.0625	10
154	154	5	00111111111111111111111111111111	aaaai	30	Y	4	4	aaaa	15	0111111111111111	0.5	4
155	155	5	01111111111111111111111111111111	aaaaa	31	Y	0	5	aaaaa	31	01111111111111111111111111111111	0.3125	5
156	156	5	01111111111111111111111111111111	aaaaa	31	Y	1	5	aaaaa	31	01111111111111111111111111111111	0.3125	5
157	157	5	01111111111111111111111111111111	aaaaa	31	Y	2	5	aaaaa	31	01111111111111111111111111111111	0.3125	5
158	158	5	01111111111111111111111111111111	aaaaa	31	Y	3	5	aaaaa	31	01111111111111111111111111111111	0.3125	5
159	159	5	01111111111111111111111111111111	aaaaa	31	Y	4	5	aaaaa	31	01111111111111111111111111111111	0.3125	5
160	160	5	0000000000000000000000000000000010000000000000000000000000000000	iiiii	1	N	0	6	aiiiii	1	0000000000000000000000000000000010000000000000000000000000000000	0.1875	6
161	161	5	0100000000000000000000000000000011010100010000000100000000000000	iiiia	7	N	0	6	aiiiia	7	0100000000000000000000000000000011010100010000000100000000000000	0.9375	20
162	162	5	0010000000000000000000000000000010110010001000000010000000000000	iiiai	7	N	0	6	aiiiai	7	0010000000000000000000000000000010110010001000000010000000000000	0.9375	20
163	163	5	0111000100010000000100000000000011110111011100010111000100010000	iiiaa	22	N	0	6	aiiiaa	22	0111000100010000000100000000000011110111011100010111000100010000	1.875	34
164	164	5	0000100000000000000000000000000010001110000010000000100000000000	iiaii	7	N	0	6	aiiaii	7	0000100000000000000000000000000010001110000010000000100000000000	0.9375	20
165	165	5	0100110100000100000001000000000011011111010011010100110100000100	iiaia	22	N	0	6	aiiaia	22	0100110100000100000001000000000011011111010011010100110100000100	1.875	34
166	166	5	0010101100000010000000100000000010111111001010110010101100000010	iiaai	22	N	0	6	aiiaai	22	0010101100000010000000100000000010111111001010110010101100000010	1.875	34
167	167	5	0111111100010111000101110000000111111111011111110111111100010111	iiaaa	42	N	0	6	aiiaaa	42	0111111100010111000101110000000111111111011111110111111100010111	1.875	34
168	168	5	0000000010000000000000000000000010000000111010000000000010000000	iaiii	7	N	0	6	aiaiii	7	0000000010000000000000000000000010000000111010000000000010000000	0.9375	20
169	169	5	0100000011010100000000000100000011010100111111010100000011010100	iaiia	22	N	0	6	aiaiia	22	0100000011010100000000000100000011010100111111010100000011010100	1.875	34
170	170	5	0010000010110010000000000010000010110010111110110010000010110010	iaiai	22	N	0	6	aiaiai	22	0010000010110010000000000010000010110010111110110010000010110010	1.875	34
171	171	5	0111000111110111000100000111000111110111111111110111000111110111	iaiaa	42	N	0	6	aiaiaa	42	0111000111110111000100000111000111110111111111110111000111110111	1.875	34
172	172	5	0000100010001110000000000000100010001110111011110000100010001110	iaaii	22	N	0	6	aiaaii	22	0000100010001110000000000000100010001110111011110000100010001110	1.875	34
173	173	5	0100110111011111000001000100110111011111111111110100110111011111	iaaia	42	N	0	6	aiaaia	42	0100110111011111000001000100110111011111111111110100110111011111	1.875	34
174	174	5	0010101110111111000000100010101110111111111111110010101110111111	iaaai	42	N	0	6	aiaaai	42	0010101110111111000000100010101110111111111111110010101110111111	1.875	34
175	175	5	0111111111111111000101110111111111111111111111110111111111111111	iaaaa	57	N	0	6	aiaaaa	57	0111111111111111000101110111111111111111111111110111111111111111	0.9375	20
176	176	5	0000000000000000100000000000000010000000000000001110100010000000	aiiii	7	N	0	6	aaiiii	7	0000000000000000100000000000000010000000000000001110100010000000	0.9375	20
177	177	5	0100000000000000110101000100000011010100010000001111110111010100	aiiia	22	N	0	6	aaiiia	22	0100000000000000110101000100000011010100010000001111110111010100	1.875	34
178	178	5	0010000000000000101100100010000010110010001000001111101110110010	aiiai	22	N	0	6	aaiiai	22	0010000000000000101100100010000010110010001000001111101110110010	1.875	34
179	179	5	0111000100010000111101110111000111110111011100011111111111110111	aiiaa	42	N	0	6	aaiiaa	42	0111000100010000111101110111000111110111011100011111111111110111	1.875	34
180	180	5	0000100000000000100011100000100010001110000010001110111110001110	aiaii	22	N	0	6	aaiaii	22	0000100000000000100011100000100010001110000010001110111110001110	1.875	34
181	181	5	0100110100000100110111110100110111011111010011011111111111011111	aiaia	42	N	0	6	aaiaia	42	0100110100000100110111110100110111011111010011011111111111011111	1.875	34
182	182	5	0010101100000010101111110010101110111111001010111111111110111111	aiaai	42	N	0	6	aaiaai	42	0010101100000010101111110010101110111111001010111111111110111111	1.875	34
183	183	5	0111111100010111111111110111111111111111011111111111111111111111	aiaaa	57	N	0	6	aaiaaa	57	0111111100010111111111110111111111111111011111111111111111111111	0.9375	20
184	184	5	0000000010000000100000001110100010000000111010001110100011111110	aaiii	22	N	0	6	aaaiii	22	0000000010000000100000001110100010000000111010001110100011111110	1.875	34
185	185	5	0100000011010100110101001111110111010100111111011111110111111111	aaiia	42	N	0	6	aaaiia	42	0100000011010100110101001111110111010100111111011111110111111111	1.875	34
186	186	5	0010000010110010101100101111101110110010111110111111101111111111	aaiai	42	N	0	6	aaaiai	42	0010000010110010101100101111101110110010111110111111101111111111	1.875	34
187	187	5	0111000111110111111101111111111111110111111111111111111111111111	aaiaa	57	N	0	6	aaaiaa	57	0111000111110111111101111111111111110111111111111111111111111111	0.9375	20
188	188	5	0000100010001110100011101110111110001110111011111110111111111111	aaaii	42	N	0	6	aaaaii	42	0000100010001110100011101110111110001110111011111110111111111111	1.875	34
189	189	5	0100110111011111110111111111111111011111111111111111111111111111	aaaia	57	N	0	6	aaaaia	57	0100110111011111110111111111111111011111111111111111111111111111	0.9375	20
190	190	5	0010101110111111101111111111111110111111111111111111111111111111	aaaai	57	N	0	6	aaaaai	57	0010101110111111101111111111111110111111111111111111111111111111	0.9375	20
191	191	5	0111111111111111111111111111111111111111111111111111111111111111	aaaaa	63	N	0	6	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111	0.1875	6
192	192	5	0000000000000000100000000000000000000000000000000000000000000000	iiiii	1	N	1	6	iaiiii	1	0000000000000000100000000000000000000000000000000000000000000000	0.1875	6
193	193	5	0100000000000000110101000100000000000000000000000100000000000000	iiiia	7	N	1	6	iaiiia	7	0100000000000000110101000100000000000000000000000100000000000000	0.9375	20
194	194	5	0010000000000000101100100010000000000000000000000010000000000000	iiiai	7	N	1	6	iaiiai	7	0010000000000000101100100010000000000000000000000010000000000000	0.9375	20
195	195	5	0111000100010000111101110111000100010000000000000111000100010000	iiiaa	22	N	1	6	iaiiaa	22	0111000100010000111101110111000100010000000000000111000100010000	1.875	34
196	196	5	0000100000000000100011100000100000000000000000000000100000000000	iiaii	7	N	1	6	iaiaii	7	0000100000000000100011100000100000000000000000000000100000000000	0.9375	20
197	197	5	0100110100000100110111110100110100000100000000000100110100000100	iiaia	22	N	1	6	iaiaia	22	0100110100000100110111110100110100000100000000000100110100000100	1.875	34
198	198	5	0010101100000010101111110010101100000010000000000010101100000010	iiaai	22	N	1	6	iaiaai	22	0010101100000010101111110010101100000010000000000010101100000010	1.875	34
199	199	5	0111111100010111111111110111111100010111000000010111111100010111	iiaaa	42	N	1	6	iaiaaa	42	0111111100010111111111110111111100010111000000010111111100010111	1.875	34
200	200	5	0000000010000000100000001110100000000000000000000000000010000000	iaiii	7	N	1	6	iaaiii	7	0000000010000000100000001110100000000000000000000000000010000000	0.9375	20
201	201	5	0100000011010100110101001111110100000000010000000100000011010100	iaiia	22	N	1	6	iaaiia	22	0100000011010100110101001111110100000000010000000100000011010100	1.875	34
202	202	5	0010000010110010101100101111101100000000001000000010000010110010	iaiai	22	N	1	6	iaaiai	22	0010000010110010101100101111101100000000001000000010000010110010	1.875	34
203	203	5	0111000111110111111101111111111100010000011100010111000111110111	iaiaa	42	N	1	6	iaaiaa	42	0111000111110111111101111111111100010000011100010111000111110111	1.875	34
204	204	5	0000100010001110100011101110111100000000000010000000100010001110	iaaii	22	N	1	6	iaaaii	22	0000100010001110100011101110111100000000000010000000100010001110	1.875	34
205	205	5	0100110111011111110111111111111100000100010011010100110111011111	iaaia	42	N	1	6	iaaaia	42	0100110111011111110111111111111100000100010011010100110111011111	1.875	34
206	206	5	0010101110111111101111111111111100000010001010110010101110111111	iaaai	42	N	1	6	iaaaai	42	0010101110111111101111111111111100000010001010110010101110111111	1.875	34
207	207	5	0111111111111111111111111111111100010111011111110111111111111111	iaaaa	57	N	1	6	iaaaaa	57	0111111111111111111111111111111100010111011111110111111111111111	0.9375	20
208	208	5	0000000000000000100000000000000010000000000000001110100010000000	aiiii	7	N	1	6	aaiiii	7	0000000000000000100000000000000010000000000000001110100010000000	0.9375	20
209	209	5	0100000000000000110101000100000011010100010000001111110111010100	aiiia	22	N	1	6	aaiiia	22	0100000000000000110101000100000011010100010000001111110111010100	1.875	34
210	210	5	0010000000000000101100100010000010110010001000001111101110110010	aiiai	22	N	1	6	aaiiai	22	0010000000000000101100100010000010110010001000001111101110110010	1.875	34
211	211	5	0111000100010000111101110111000111110111011100011111111111110111	aiiaa	42	N	1	6	aaiiaa	42	0111000100010000111101110111000111110111011100011111111111110111	1.875	34
212	212	5	0000100000000000100011100000100010001110000010001110111110001110	aiaii	22	N	1	6	aaiaii	22	0000100000000000100011100000100010001110000010001110111110001110	1.875	34
213	213	5	0100110100000100110111110100110111011111010011011111111111011111	aiaia	42	N	1	6	aaiaia	42	0100110100000100110111110100110111011111010011011111111111011111	1.875	34
214	214	5	0010101100000010101111110010101110111111001010111111111110111111	aiaai	42	N	1	6	aaiaai	42	0010101100000010101111110010101110111111001010111111111110111111	1.875	34
215	215	5	0111111100010111111111110111111111111111011111111111111111111111	aiaaa	57	N	1	6	aaiaaa	57	0111111100010111111111110111111111111111011111111111111111111111	0.9375	20
216	216	5	0000000010000000100000001110100010000000111010001110100011111110	aaiii	22	N	1	6	aaaiii	22	0000000010000000100000001110100010000000111010001110100011111110	1.875	34
217	217	5	0100000011010100110101001111110111010100111111011111110111111111	aaiia	42	N	1	6	aaaiia	42	0100000011010100110101001111110111010100111111011111110111111111	1.875	34
218	218	5	0010000010110010101100101111101110110010111110111111101111111111	aaiai	42	N	1	6	aaaiai	42	0010000010110010101100101111101110110010111110111111101111111111	1.875	34
219	219	5	0111000111110111111101111111111111110111111111111111111111111111	aaiaa	57	N	1	6	aaaiaa	57	0111000111110111111101111111111111110111111111111111111111111111	0.9375	20
220	220	5	0000100010001110100011101110111110001110111011111110111111111111	aaaii	42	N	1	6	aaaaii	42	0000100010001110100011101110111110001110111011111110111111111111	1.875	34
221	221	5	0100110111011111110111111111111111011111111111111111111111111111	aaaia	57	N	1	6	aaaaia	57	0100110111011111110111111111111111011111111111111111111111111111	0.9375	20
222	222	5	0010101110111111101111111111111110111111111111111111111111111111	aaaai	57	N	1	6	aaaaai	57	0010101110111111101111111111111110111111111111111111111111111111	0.9375	20
223	223	5	0111111111111111111111111111111111111111111111111111111111111111	aaaaa	63	N	1	6	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111	0.1875	6
