	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
870	7	00001000100011101110111111111111100011101110111111111111111111111000111011101111111111111111111111101111111111111111111111111111	aaaaaii	105	Y	2	7	[]	aaaaaii	105	00001000100011101110111111111111100011101110111111111111111111111000111011101111111111111111111111101111111111111111111111111111
871	7	00001000111011111000111011111111100011101111111111101111111111111000111011111111111011111111111111101111111111111111111111111111	aaaaaii	105	Y	3	7	[]	aaaaaii	105	00001000111011111000111011111111100011101111111111101111111111111000111011111111111011111111111111101111111111111111111111111111
872	7	00001110100011111000111111101111100011111110111111101111111111111000111111101111111011111111111111101111111111111111111111111111	aaaaaii	105	Y	4	7	[]	aaaaaii	105	00001110100011111000111111101111100011111110111111101111111111111000111111101111111011111111111111101111111111111111111111111111
873	7	00001010101011111010111111111111101011111111111111111111111111111010111111111111111111111111111111111111111111111111111111111111	aaaaaii	114	Y	5	6	[5]	aaaaai	57	0010101110111111101111111111111110111111111111111111111111111111
874	7	00001100110011111100111111111111110011111111111111111111111111111100111111111111111111111111111111111111111111111111111111111111	aaaaaii	114	Y	6	6	[6]	aaaaai	57	0010101110111111101111111111111110111111111111111111111111111111
875	7	01001101110111111101111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaia	121	Y	0	7	[]	aaaaaia	121	01001101110111111101111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
876	7	01001101110111111101111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111	aaaaaia	121	Y	1	7	[]	aaaaaia	121	01001101110111111101111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111
877	7	01001101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111	aaaaaia	121	Y	2	7	[]	aaaaaia	121	01001101110111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111
878	7	01001101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111	aaaaaia	121	Y	3	7	[]	aaaaaia	121	01001101111111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111
879	7	01001111110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111	aaaaaia	121	Y	4	7	[]	aaaaaia	121	01001111110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111
880	7	01011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaia	126	Y	5	6	[5]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
881	7	01011101110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111	aaaaaia	121	Y	6	7	[]	aaaaaia	121	01011101110111111101111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111
882	7	00101011101111111011111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaai	121	Y	0	7	[]	aaaaaai	121	00101011101111111011111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
883	7	00101011101111111011111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111	aaaaaai	121	Y	1	7	[]	aaaaaai	121	00101011101111111011111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111
884	7	00101011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111	aaaaaai	121	Y	2	7	[]	aaaaaai	121	00101011101111111111111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111
885	7	00101011111111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111	aaaaaai	121	Y	3	7	[]	aaaaaai	121	00101011111111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111
886	7	00101111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111	aaaaaai	121	Y	4	7	[]	aaaaaai	121	00101111101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111
887	7	00111011101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111	aaaaaai	121	Y	5	7	[]	aaaaaai	121	00111011101111111011111111111111101111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111
888	7	00111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaai	126	Y	6	6	[6]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
889	7	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaaa	127	Y	0	7	[]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
890	7	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaaa	127	Y	1	7	[]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
891	7	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaaa	127	Y	2	7	[]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
892	7	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaaa	127	Y	3	7	[]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
893	7	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaaa	127	Y	4	7	[]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
894	7	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaaa	127	Y	5	7	[]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
895	7	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	aaaaaaa	127	Y	6	7	[]	aaaaaaa	127	01111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
896	7	0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiiii	1	N	NA	7	[]	iiiiiiia	1	0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
897	7	0111000100010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiiia	9	N	NA	7	[]	iiiiiiaa	9	0111000100010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
898	7	0100110100000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiiai	9	N	NA	7	[]	iiiiiaia	9	0100110100000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
899	7	0111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000000010111000000010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000	iiiiiaa	37	N	NA	7	[]	iiiiiaaa	37	0111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000000010111000000010000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000
900	7	0100000011010100000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiaii	9	N	NA	7	[]	iiiiaiia	9	0100000011010100000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
901	7	0111000111110111000100000111000100010000011100010000000000010000000100000111000100000000000100000000000000010000000000000000000000010000011100010000000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000	iiiiaia	37	N	NA	7	[]	iiiiaiaa	37	0111000111110111000100000111000100010000011100010000000000010000000100000111000100000000000100000000000000010000000000000000000000010000011100010000000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000
902	7	0100110111011111000001000100110100000100010011010000000000000100000001000100110100000000000001000000000000000100000000000000000000000100010011010000000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000	iiiiaai	37	N	NA	7	[]	iiiiaaia	37	0100110111011111000001000100110100000100010011010000000000000100000001000100110100000000000001000000000000000100000000000000000000000100010011010000000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000
903	7	0111111111111111000101110111111100010111011111110000000100010111000101110111111100000001000101110000000100010111000000000000000100010111011111110000000100010111000000010001011100000000000000010000000100010111000000000000000100000000000000010000000000000000	iiiiaaa	93	N	NA	7	[]	iiiiaaaa	93	0111111111111111000101110111111100010111011111110000000100010111000101110111111100000001000101110000000100010111000000000000000100010111011111110000000100010111000000010001011100000000000000010000000100010111000000000000000100000000000000010000000000000000
904	7	0100000000000000110101000100000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiaiii	9	N	NA	7	[]	iiiaiiia	9	0100000000000000110101000100000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
905	7	0111000100010000111101110111000100010000000000000111000100010000000100000000000001110001000100000000000000000000000100000000000000010000000000000111000100010000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000	iiiaiia	37	N	NA	7	[]	iiiaiiaa	37	0111000100010000111101110111000100010000000000000111000100010000000100000000000001110001000100000000000000000000000100000000000000010000000000000111000100010000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000
906	7	0100110100000100110111110100110100000100000000000100110100000100000001000000000001001101000001000000000000000000000001000000000000000100000000000100110100000100000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000	iiiaiai	37	N	NA	7	[]	iiiaiaia	37	0100110100000100110111110100110100000100000000000100110100000100000001000000000001001101000001000000000000000000000001000000000000000100000000000100110100000100000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000
907	7	0111111100010111111111110111111100010111000000010111111100010111000101110000000101111111000101110000000100000000000101110000000100010111000000010111111100010111000000010000000000010111000000010000000100000000000101110000000100000000000000000000000100000000	iiiaiaa	93	N	NA	7	[]	iiiaiaaa	93	0111111100010111111111110111111100010111000000010111111100010111000101110000000101111111000101110000000100000000000101110000000100010111000000010111111100010111000000010000000000010111000000010000000100000000000101110000000100000000000000000000000100000000
908	7	0100000011010100110101001111110100000000010000000100000011010100000000000100000001000000110101000000000000000000000000000100000000000000010000000100000011010100000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000	iiiaaii	37	N	NA	7	[]	iiiaaiia	37	0100000011010100110101001111110100000000010000000100000011010100000000000100000001000000110101000000000000000000000000000100000000000000010000000100000011010100000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000
909	7	0111000111110111111101111111111100010000011100010111000111110111000100000111000101110001111101110000000000010000000100000111000100010000011100010111000111110111000000000001000000010000011100010000000000010000000100000111000100000000000000000000000000010000	iiiaaia	93	N	NA	7	[]	iiiaaiaa	93	0111000111110111111101111111111100010000011100010111000111110111000100000111000101110001111101110000000000010000000100000111000100010000011100010111000111110111000000000001000000010000011100010000000000010000000100000111000100000000000000000000000000010000
910	7	0100110111011111110111111111111100000100010011010100110111011111000001000100110101001101110111110000000000000100000001000100110100000100010011010100110111011111000000000000010000000100010011010000000000000100000001000100110100000000000000000000000000000100	iiiaaai	93	N	NA	7	[]	iiiaaaia	93	0100110111011111110111111111111100000100010011010100110111011111000001000100110101001101110111110000000000000100000001000100110100000100010011010100110111011111000000000000010000000100010011010000000000000100000001000100110100000000000000000000000000000100
911	7	0111111111111111111111111111111100010111011111110111111111111111000101110111111101111111111111110000000100010111000101110111111100010111011111110111111111111111000000010001011100010111011111110000000100010111000101110111111100000000000000010000000100010111	iiiaaaa	163	N	NA	7	[]	iiiaaaaa	163	0111111111111111111111111111111100010111011111110111111111111111000101110111111101111111111111110000000100010111000101110111111100010111011111110111111111111111000000010001011100010111011111110000000100010111000101110111111100000000000000010000000100010111
912	7	0100000000000000000000000000000011010100010000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiaiiii	9	N	NA	7	[]	iiaiiiia	9	0100000000000000000000000000000011010100010000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
913	7	0111000100010000000100000000000011110111011100010111000100010000000100000000000000000000000000000111000100010000000100000000000000010000000000000000000000000000011100010001000000010000000000000000000000000000000000000000000000010000000000000000000000000000	iiaiiia	37	N	NA	7	[]	iiaiiiaa	37	0111000100010000000100000000000011110111011100010111000100010000000100000000000000000000000000000111000100010000000100000000000000010000000000000000000000000000011100010001000000010000000000000000000000000000000000000000000000010000000000000000000000000000
914	7	0100110100000100000001000000000011011111010011010100110100000100000001000000000000000000000000000100110100000100000001000000000000000100000000000000000000000000010011010000010000000100000000000000000000000000000000000000000000000100000000000000000000000000	iiaiiai	37	N	NA	7	[]	iiaiiaia	37	0100110100000100000001000000000011011111010011010100110100000100000001000000000000000000000000000100110100000100000001000000000000000100000000000000000000000000010011010000010000000100000000000000000000000000000000000000000000000100000000000000000000000000
915	7	0111111100010111000101110000000111111111011111110111111100010111000101110000000100000001000000000111111100010111000101110000000100010111000000010000000100000000011111110001011100010111000000010000000100000000000000000000000000010111000000010000000100000000	iiaiiaa	93	N	NA	7	[]	iiaiiaaa	93	0111111100010111000101110000000111111111011111110111111100010111000101110000000100000001000000000111111100010111000101110000000100010111000000010000000100000000011111110001011100010111000000010000000100000000000000000000000000010111000000010000000100000000
916	7	0100000011010100000000000100000011010100111111010100000011010100000000000100000000000000000000000100000011010100000000000100000000000000010000000000000000000000010000001101010000000000010000000000000000000000000000000000000000000000010000000000000000000000	iiaiaii	37	N	NA	7	[]	iiaiaiia	37	0100000011010100000000000100000011010100111111010100000011010100000000000100000000000000000000000100000011010100000000000100000000000000010000000000000000000000010000001101010000000000010000000000000000000000000000000000000000000000010000000000000000000000
917	7	0111000111110111000100000111000111110111111111110111000111110111000100000111000100000000000100000111000111110111000100000111000100010000011100010000000000010000011100011111011100010000011100010000000000010000000000000000000000010000011100010000000000010000	iiaiaia	93	N	NA	7	[]	iiaiaiaa	93	0111000111110111000100000111000111110111111111110111000111110111000100000111000100000000000100000111000111110111000100000111000100010000011100010000000000010000011100011111011100010000011100010000000000010000000000000000000000010000011100010000000000010000
918	7	0100110111011111000001000100110111011111111111110100110111011111000001000100110100000000000001000100110111011111000001000100110100000100010011010000000000000100010011011101111100000100010011010000000000000100000000000000000000000100010011010000000000000100	iiaiaai	93	N	NA	7	[]	iiaiaaia	93	0100110111011111000001000100110111011111111111110100110111011111000001000100110100000000000001000100110111011111000001000100110100000100010011010000000000000100010011011101111100000100010011010000000000000100000000000000000000000100010011010000000000000100
919	7	0111111111111111000101110111111111111111111111110111111111111111000101110111111100000001000101110111111111111111000101110111111100010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111	iiaiaaa	163	N	NA	7	[]	iiaiaaaa	163	0111111111111111000101110111111111111111111111110111111111111111000101110111111100000001000101110111111111111111000101110111111100010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111
920	7	0100000000000000110101000100000011010100010000001111110111010100000000000000000001000000000000000100000000000000110101000100000000000000000000000100000000000000010000000000000011010100010000000000000000000000000000000000000000000000000000000100000000000000	iiaaiii	37	N	NA	7	[]	iiaaiiia	37	0100000000000000110101000100000011010100010000001111110111010100000000000000000001000000000000000100000000000000110101000100000000000000000000000100000000000000010000000000000011010100010000000000000000000000000000000000000000000000000000000100000000000000
921	7	0111000100010000111101110111000111110111011100011111111111110111000100000000000001110001000100000111000100010000111101110111000100010000000000000111000100010000011100010001000011110111011100010000000000000000000100000000000000010000000000000111000100010000	iiaaiia	93	N	NA	7	[]	iiaaiiaa	93	0111000100010000111101110111000111110111011100011111111111110111000100000000000001110001000100000111000100010000111101110111000100010000000000000111000100010000011100010001000011110111011100010000000000000000000100000000000000010000000000000111000100010000
922	7	0100110100000100110111110100110111011111010011011111111111011111000001000000000001001101000001000100110100000100110111110100110100000100000000000100110100000100010011010000010011011111010011010000000000000000000001000000000000000100000000000100110100000100	iiaaiai	93	N	NA	7	[]	iiaaiaia	93	0100110100000100110111110100110111011111010011011111111111011111000001000000000001001101000001000100110100000100110111110100110100000100000000000100110100000100010011010000010011011111010011010000000000000000000001000000000000000100000000000100110100000100
923	7	0111111100010111111111110111111111111111011111111111111111111111000101110000000101111111000101110111111100010111111111110111111100010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111	iiaaiaa	163	N	NA	7	[]	iiaaiaaa	163	0111111100010111111111110111111111111111011111111111111111111111000101110000000101111111000101110111111100010111111111110111111100010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111
924	7	0100000011010100110101001111110111010100111111011111110111111111000000000100000001000000110101000100000011010100110101001111110100000000010000000100000011010100010000001101010011010100111111010000000000000000000000000100000000000000010000000100000011010100	iiaaaii	93	N	NA	7	[]	iiaaaiia	93	0100000011010100110101001111110111010100111111011111110111111111000000000100000001000000110101000100000011010100110101001111110100000000010000000100000011010100010000001101010011010100111111010000000000000000000000000100000000000000010000000100000011010100
925	7	0111000111110111111101111111111111110111111111111111111111111111000100000111000101110001111101110111000111110111111101111111111100010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111	iiaaaia	163	N	NA	7	[]	iiaaaiaa	163	0111000111110111111101111111111111110111111111111111111111111111000100000111000101110001111101110111000111110111111101111111111100010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111
926	7	0100110111011111110111111111111111011111111111111111111111111111000001000100110101001101110111110100110111011111110111111111111100000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111	iiaaaai	163	N	NA	7	[]	iiaaaaia	163	0100110111011111110111111111111111011111111111111111111111111111000001000100110101001101110111110100110111011111110111111111111100000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111
927	7	0111111111111111111111111111111111111111111111111111111111111111000101110111111101111111111111110111111111111111111111111111111100010111011111110111111111111111011111111111111111111111111111110000000100010111000101110111111100010111011111110111111111111111	iiaaaaa	219	N	NA	7	[]	iiaaaaaa	219	0111111111111111111111111111111111111111111111111111111111111111000101110111111101111111111111110111111111111111111111111111111100010111011111110111111111111111011111111111111111111111111111110000000100010111000101110111111100010111011111110111111111111111
928	7	0100000000000000000000000000000000000000000000000000000000000000110101000100000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000	iaiiiii	9	N	NA	7	[]	iaiiiiia	9	0100000000000000000000000000000000000000000000000000000000000000110101000100000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
929	7	0111000100010000000100000000000000010000000000000000000000000000111101110111000101110001000100000111000100010000000100000000000000010000000000000000000000000000000000000000000000000000000000000111000100010000000100000000000000010000000000000000000000000000	iaiiiia	37	N	NA	7	[]	iaiiiiaa	37	0111000100010000000100000000000000010000000000000000000000000000111101110111000101110001000100000111000100010000000100000000000000010000000000000000000000000000000000000000000000000000000000000111000100010000000100000000000000010000000000000000000000000000
930	7	0100110100000100000001000000000000000100000000000000000000000000110111110100110101001101000001000100110100000100000001000000000000000100000000000000000000000000000000000000000000000000000000000100110100000100000001000000000000000100000000000000000000000000	iaiiiai	37	N	NA	7	[]	iaiiiaia	37	0100110100000100000001000000000000000100000000000000000000000000110111110100110101001101000001000100110100000100000001000000000000000100000000000000000000000000000000000000000000000000000000000100110100000100000001000000000000000100000000000000000000000000
931	7	0111111100010111000101110000000100010111000000010000000100000000111111110111111101111111000101110111111100010111000101110000000100010111000000010000000100000000000000010000000000000000000000000111111100010111000101110000000100010111000000010000000100000000	iaiiiaa	93	N	NA	7	[]	iaiiiaaa	93	0111111100010111000101110000000100010111000000010000000100000000111111110111111101111111000101110111111100010111000101110000000100010111000000010000000100000000000000010000000000000000000000000111111100010111000101110000000100010111000000010000000100000000
932	7	0100000011010100000000000100000000000000010000000000000000000000110101001111110101000000110101000100000011010100000000000100000000000000010000000000000000000000000000000000000000000000000000000100000011010100000000000100000000000000010000000000000000000000	iaiiaii	37	N	NA	7	[]	iaiiaiia	37	0100000011010100000000000100000000000000010000000000000000000000110101001111110101000000110101000100000011010100000000000100000000000000010000000000000000000000000000000000000000000000000000000100000011010100000000000100000000000000010000000000000000000000
933	7	0111000111110111000100000111000100010000011100010000000000010000111101111111111101110001111101110111000111110111000100000111000100010000011100010000000000010000000000000001000000000000000000000111000111110111000100000111000100010000011100010000000000010000	iaiiaia	93	N	NA	7	[]	iaiiaiaa	93	0111000111110111000100000111000100010000011100010000000000010000111101111111111101110001111101110111000111110111000100000111000100010000011100010000000000010000000000000001000000000000000000000111000111110111000100000111000100010000011100010000000000010000
934	7	0100110111011111000001000100110100000100010011010000000000000100110111111111111101001101110111110100110111011111000001000100110100000100010011010000000000000100000000000000010000000000000000000100110111011111000001000100110100000100010011010000000000000100	iaiiaai	93	N	NA	7	[]	iaiiaaia	93	0100110111011111000001000100110100000100010011010000000000000100110111111111111101001101110111110100110111011111000001000100110100000100010011010000000000000100000000000000010000000000000000000100110111011111000001000100110100000100010011010000000000000100
935	7	0111111111111111000101110111111100010111011111110000000100010111111111111111111101111111111111110111111111111111000101110111111100010111011111110000000100010111000000010001011100000000000000010111111111111111000101110111111100010111011111110000000100010111	iaiiaaa	163	N	NA	7	[]	iaiiaaaa	163	0111111111111111000101110111111100010111011111110000000100010111111111111111111101111111111111110111111111111111000101110111111100010111011111110000000100010111000000010001011100000000000000010111111111111111000101110111111100010111011111110000000100010111
936	7	0100000000000000110101000100000000000000000000000100000000000000110101000100000011111101110101000100000000000000110101000100000000000000000000000100000000000000000000000000000000000000000000000100000000000000110101000100000000000000000000000100000000000000	iaiaiii	37	N	NA	7	[]	iaiaiiia	37	0100000000000000110101000100000000000000000000000100000000000000110101000100000011111101110101000100000000000000110101000100000000000000000000000100000000000000000000000000000000000000000000000100000000000000110101000100000000000000000000000100000000000000
937	7	0111000100010000111101110111000100010000000000000111000100010000111101110111000111111111111101110111000100010000111101110111000100010000000000000111000100010000000000000000000000010000000000000111000100010000111101110111000100010000000000000111000100010000	iaiaiia	93	N	NA	7	[]	iaiaiiaa	93	0111000100010000111101110111000100010000000000000111000100010000111101110111000111111111111101110111000100010000111101110111000100010000000000000111000100010000000000000000000000010000000000000111000100010000111101110111000100010000000000000111000100010000
938	7	0100110100000100110111110100110100000100000000000100110100000100110111110100110111111111110111110100110100000100110111110100110100000100000000000100110100000100000000000000000000000100000000000100110100000100110111110100110100000100000000000100110100000100	iaiaiai	93	N	NA	7	[]	iaiaiaia	93	0100110100000100110111110100110100000100000000000100110100000100110111110100110111111111110111110100110100000100110111110100110100000100000000000100110100000100000000000000000000000100000000000100110100000100110111110100110100000100000000000100110100000100
939	7	0111111100010111111111110111111100010111000000010111111100010111111111110111111111111111111111110111111100010111111111110111111100010111000000010111111100010111000000010000000000010111000000010111111100010111111111110111111100010111000000010111111100010111	iaiaiaa	163	N	NA	7	[]	iaiaiaaa	163	0111111100010111111111110111111100010111000000010111111100010111111111110111111111111111111111110111111100010111111111110111111100010111000000010111111100010111000000010000000000010111000000010111111100010111111111110111111100010111000000010111111100010111
940	7	0100000011010100110101001111110100000000010000000100000011010100110101001111110111111101111111110100000011010100110101001111110100000000010000000100000011010100000000000000000000000000010000000100000011010100110101001111110100000000010000000100000011010100	iaiaaii	93	N	NA	7	[]	iaiaaiia	93	0100000011010100110101001111110100000000010000000100000011010100110101001111110111111101111111110100000011010100110101001111110100000000010000000100000011010100000000000000000000000000010000000100000011010100110101001111110100000000010000000100000011010100
941	7	0111000111110111111101111111111100010000011100010111000111110111111101111111111111111111111111110111000111110111111101111111111100010000011100010111000111110111000000000001000000010000011100010111000111110111111101111111111100010000011100010111000111110111	iaiaaia	163	N	NA	7	[]	iaiaaiaa	163	0111000111110111111101111111111100010000011100010111000111110111111101111111111111111111111111110111000111110111111101111111111100010000011100010111000111110111000000000001000000010000011100010111000111110111111101111111111100010000011100010111000111110111
942	7	0100110111011111110111111111111100000100010011010100110111011111110111111111111111111111111111110100110111011111110111111111111100000100010011010100110111011111000000000000010000000100010011010100110111011111110111111111111100000100010011010100110111011111	iaiaaai	163	N	NA	7	[]	iaiaaaia	163	0100110111011111110111111111111100000100010011010100110111011111110111111111111111111111111111110100110111011111110111111111111100000100010011010100110111011111000000000000010000000100010011010100110111011111110111111111111100000100010011010100110111011111
943	7	0111111111111111111111111111111100010111011111110111111111111111111111111111111111111111111111110111111111111111111111111111111100010111011111110111111111111111000000010001011100010111011111110111111111111111111111111111111100010111011111110111111111111111	iaiaaaa	219	N	NA	7	[]	iaiaaaaa	219	0111111111111111111111111111111100010111011111110111111111111111111111111111111111111111111111110111111111111111111111111111111100010111011111110111111111111111000000010001011100010111011111110111111111111111111111111111111100010111011111110111111111111111
944	7	0100000000000000000000000000000011010100010000000100000000000000110101000100000001000000000000001111110111010100110101000100000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000011010100010000000100000000000000	iaaiiii	37	N	NA	7	[]	iaaiiiia	37	0100000000000000000000000000000011010100010000000100000000000000110101000100000001000000000000001111110111010100110101000100000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000011010100010000000100000000000000
945	7	0111000100010000000100000000000011110111011100010111000100010000111101110111000101110001000100001111111111110111111101110111000100010000000000000000000000000000011100010001000000010000000000000111000100010000000100000000000011110111011100010111000100010000	iaaiiia	93	N	NA	7	[]	iaaiiiaa	93	0111000100010000000100000000000011110111011100010111000100010000111101110111000101110001000100001111111111110111111101110111000100010000000000000000000000000000011100010001000000010000000000000111000100010000000100000000000011110111011100010111000100010000
946	7	0100110100000100000001000000000011011111010011010100110100000100110111110100110101001101000001001111111111011111110111110100110100000100000000000000000000000000010011010000010000000100000000000100110100000100000001000000000011011111010011010100110100000100	iaaiiai	93	N	NA	7	[]	iaaiiaia	93	0100110100000100000001000000000011011111010011010100110100000100110111110100110101001101000001001111111111011111110111110100110100000100000000000000000000000000010011010000010000000100000000000100110100000100000001000000000011011111010011010100110100000100
947	7	0111111100010111000101110000000111111111011111110111111100010111111111110111111101111111000101111111111111111111111111110111111100010111000000010000000100000000011111110001011100010111000000010111111100010111000101110000000111111111011111110111111100010111	iaaiiaa	163	N	NA	7	[]	iaaiiaaa	163	0111111100010111000101110000000111111111011111110111111100010111111111110111111101111111000101111111111111111111111111110111111100010111000000010000000100000000011111110001011100010111000000010111111100010111000101110000000111111111011111110111111100010111
