	BF_as_int	k	avg_sen	bias
1605	96264437829599231	6	1.3125	43
1606	72432892593132885	6	1.3125	21
1607	6148952255020498815	6	1.3125	43
1608	845520148037887	6	1.3125	21
1609	71837687434133503	6	1.3125	43
1610	4222532674584671	6	1.3125	21
1611	432072881149513727	6	1.3125	43
1612	100603391	6	1.3125	21
1613	24488735290687487	6	1.3125	43
1614	4785164815106303	6	1.3125	21
1615	71777215754237951	6	1.3125	43
1616	14356542370558771	6	1.3125	21
1617	3689349690920219647	6	1.3125	43
1618	96031173793631	6	1.3125	21
1619	366480415736070143	6	1.3125	43
1620	1431658367	6	1.3125	21
1621	73558796777029631	6	1.3125	43
1622	14374134556594995	6	1.3125	21
1623	3690475590826537983	6	1.3125	43
1624	252657535	6	1.3125	21
1625	72918580361953279	6	1.3125	43
1626	217020518581602063	6	1.3125	21
1627	1089623853912506175	6	1.3125	43
1628	67045375	6	1.3125	21
1629	8725999155937279	6	1.3125	43
1630	1408497301673301	6	1.3125	21
1631	6148914691407044607	6	1.3125	43
1632	1229782955431629141	6	1.3125	21
1633	6158484986509358967	6	1.3125	43
1634	16900696313727	6	1.3125	21
1635	76561189455265791	6	1.3125	43
1636	20185087	6	1.3125	21
1637	56624848830463	6	1.3125	43
1638	72340190253747983	6	1.3125	21
1639	1085102593920696191	6	1.3125	43
1640	16763257360255	6	1.3125	21
1641	76561189421711359	6	1.3125	43
1642	1229782938251760981	6	1.3125	21
1643	6149477787791488887	6	1.3125	43
1644	23925781048000607	6	1.3125	21
1645	432088274312320511	6	1.3125	43
1646	23944429812650325	6	1.3125	21
1647	6158485020835534335	6	1.3125	43
1648	4225487627813647	6	1.3125	21
1649	1098613872492744703	6	1.3125	43
1650	255795007	6	1.3125	21
1651	218146474205118463	6	1.3125	43
1652	14355443144135475	6	1.3125	21
1653	3690475006719898623	6	1.3125	43
1654	217020724673708851	6	1.3125	21
1655	3692730964049346367	6	1.3125	43
1656	23926837693711701	6	1.3125	21
1657	6151729483956049407	6	1.3125	43
1658	217020518517379891	6	1.3125	21
1659	3690474766390476607	6	1.3125	43
1660	4227686651069711	6	1.3125	21
1661	1107621071749582847	6	1.3125	43
1662	18774161044275	6	1.3125	21
1663	3689348814813528063	6	1.3125	43
1664	362263822733870855	6	1.3125	21
1665	2242545632862478175	6	1.3125	43
1666	361718525095908693	6	1.3125	21
1667	6149488679289577311	6	1.3125	43
1668	4878898182575445	6	1.3125	21
1669	6148952255020496895	6	1.3125	43
1670	845537579306767	6	1.3125	21
1671	1085102593383809023	6	1.3125	43
1672	1229782938314675541	6	1.3125	21
1673	6149479849375790967	6	1.3125	43
1674	301929983	6	1.3125	21
1675	24488838369902591	6	1.3125	43
1676	16557098942335	6	1.3125	21
1677	73183489902510079	6	1.3125	43
1678	4222189126485775	6	1.3125	21
1679	1089606398372679679	6	1.3125	43
1680	23931235673113941	6	1.3125	21
1681	6151729621392905727	6	1.3125	43
1682	2194728310271	6	1.3125	21
1683	24206843710537727	6	1.3125	43
1684	373662220287	6	1.3125	21
1685	281471050842111	6	1.3125	43
1686	1229785145860625171	6	1.3125	21
1687	3978709780972140407	6	1.3125	43
1688	859273079	6	1.3125	21
1689	1229785287308083199	6	1.3125	43
1690	337769399399219	6	1.3125	21
1691	3689423873590394879	6	1.3125	43
1692	361701207788815701	6	1.3125	21
1693	6151731682977210207	6	1.3125	43
1694	14355460038787327	6	1.3125	21
1695	71833289706386431	6	1.3125	43
1696	844455011614975	6	1.3125	21
1697	71777214814699519	6	1.3125	43
1698	4222189081395327	6	1.3125	21
1699	143840306142318591	6	1.3125	43
1700	4222257795629311	6	1.3125	21
1701	71793707086450687	6	1.3125	43
1702	282570196713727	6	1.3125	21
1703	71833289387638783	6	1.3125	43
1704	1432311647	6	1.3125	21
1705	366204811625889791	6	1.3125	43
1706	1407404965036287	6	1.3125	21
1707	71777214814707711	6	1.3125	43
1708	16734207	6	1.3125	21
1709	5912074022551551	6	1.3125	43
1710	845538185655091	6	1.3125	21
1711	3689348814948220927	6	1.3125	43
1712	8725857424048191	6	1.3125	21
1713	287957693107210239	6	1.3125	43
1714	16557116690191	6	1.3125	21
1715	1085103073607548927	6	1.3125	43
1716	286995441341781	6	1.3125	21
1717	6148914691404955647	6	1.3125	43
1718	281840065642751	6	1.3125	21
1719	71777215720685567	6	1.3125	43
1720	33502207	6	1.3125	21
1721	14355773568057343	6	1.3125	43
1722	72340182270161715	6	1.3125	21
1723	3689348814948237183	6	1.3125	43
1724	51642367	6	1.3125	21
1725	60748017434623	6	1.3125	43
1726	1318555025407	6	1.3125	21
1727	281471545769983	6	1.3125	43
1728	16557098934271	6	1.3125	21
1729	2251795771424767	6	1.3125	43
1730	6592774804991	6	1.3125	21
1731	24769793661861887	6	1.3125	43
1732	373678866687	6	1.3125	21
1733	71777214646976511	6	1.3125	43
1734	252665727	6	1.3125	21
1735	73481530315374591	6	1.3125	43
1736	217020518514495247	6	1.3125	21
1737	1085120391724089151	6	1.3125	43
1738	4222532673536127	6	1.3125	21
1739	143851301090824191	6	1.3125	43
1740	282570194354431	6	1.3125	21
1741	71793706969038847	6	1.3125	43
1742	217020587503194899	6	1.3125	21
1743	3978709506094743359	6	1.3125	43
1744	23925781047869567	6	1.3125	21
1745	143928266904786431	6	1.3125	43
1746	217020535694102287	6	1.3125	21
1747	1085155575559307071	6	1.3125	43
1748	286654463	6	1.3125	21
1749	96172907692031	6	1.3125	43
1750	4841368741688115	6	1.3125	21
1751	3689354088961767423	6	1.3125	43
1752	1408496122662671	6	1.3125	21
1753	1085102593920688127	6	1.3125	43
1754	4222395234582655	6	1.3125	21
1755	143851301057269759	6	1.3125	43
1756	56294422819635	6	1.3125	21
1757	3689353504846249983	6	1.3125	43
1758	2194728301567	6	1.3125	21
1759	14636694502375423	6	1.3125	43
1760	858994687	6	1.3125	21
1761	5404322988818431	6	1.3125	43
1762	67048447	6	1.3125	21
1763	15481398596993023	6	1.3125	43
1764	5767167	6	1.3125	21
1765	24189255811071	6	1.3125	43
1766	23925884127215735	6	1.3125	21
1767	1296779402968782335	6	1.3125	43
1768	1407465094578431	6	1.3125	21
1769	71777215754231807	6	1.3125	43
1770	217020587233719091	6	1.3125	21
1771	3689362060488949567	6	1.3125	43
1772	17825791	6	1.3125	21
1773	17042430230527	6	1.3125	43
1774	217020535694885647	6	1.3125	21
1775	1098613597883285311	6	1.3125	43
1776	1230345896790790451	6	1.3125	21
1777	3708493803334088567	6	1.3125	43
1778	56294136379263	6	1.3125	21
1779	77124140182798335	6	1.3125	43
1780	4222395235631167	6	1.3125	21
1781	287957693040103423	6	1.3125	43
1782	93969589491575	6	1.3125	21
1783	1231171544128290815	6	1.3125	43
1784	1465341791	6	1.3125	21
1785	366222128934027263	6	1.3125	43
1786	56294187938611	6	1.3125	21
1787	3689353264328081407	6	1.3125	43
1788	218146435601204999	6	1.3125	21
1789	2242545495421427519	6	1.3125	43
1790	4786169822118143	6	1.3125	21
1791	71872871806236671	6	1.3125	43
1792	95984431664533845	6	1.3125	21
1793	6158485020836058495	6	1.3125	43
1794	298032126168847	6	1.3125	21
1795	1085155575287742463	6	1.3125	43
1796	14355734916956279	6	1.3125	21
1797	1296777203945518079	6	1.3125	43
1798	133144051711	6	1.3125	21
1799	281470815961087	6	1.3125	43
1800	337769116414771	6	1.3125	21
1801	3689349690915258367	6	1.3125	43
1802	361700872814003975	6	1.3125	21
1803	2242545357984587615	6	1.3125	43
1804	23925738100424831	6	1.3125	21
1805	143853501456274943	6	1.3125	43
1806	1319413953331	6	1.3125	21
1807	3689348814746943487	6	1.3125	43
1808	926365503	6	1.3125	21
1809	221541783291559935	6	1.3125	43
1810	4222257798774847	6	1.3125	21
1811	287953295060701183	6	1.3125	43
1812	16726015	6	1.3125	21
1813	5349124069130239	6	1.3125	43
1814	522133343	6	1.3125	21
1815	362266025967747071	6	1.3125	43
1816	4878898166060373	6	1.3125	21
1817	6148917620404221951	6	1.3125	43
1818	1230345896790790931	6	1.3125	21
1819	3978709780976318327	6	1.3125	43
1820	926365559	6	1.3125	21
1821	1230348099822551039	6	1.3125	43
1822	1501198445532501	6	1.3125	21
1823	6148917620404215807	6	1.3125	43
1824	252649471	6	1.3125	21
1825	1986886230867967	6	1.3125	43
1826	24488696641683551	6	1.3125	21
1827	432088274580739583	6	1.3125	43
1828	4223288671667471	6	1.3125	21
1829	1107620934312726527	6	1.3125	43
1830	1229783084276192051	6	1.3125	21
1831	3690549773501691767	6	1.3125	43
1832	337769163600691	6	1.3125	21
1833	3689362060421070847	6	1.3125	43
1834	60709362743103	6	1.3125	21
1835	221802277673107455	6	1.3125	43
1836	56311316234047	6	1.3125	21
1837	217298678047834111	6	1.3125	43
1838	375298621527381	6	1.3125	21
1839	6148925729302478847	6	1.3125	43
1840	1229782946839466291	6	1.3125	21
1841	3708489405287593847	6	1.3125	43
1842	72340191432758613	6	1.3125	21
1843	6148914691407052671	6	1.3125	43
1844	859780927	6	1.3125	21
1845	221524328544468991	6	1.3125	43
1846	298032159854351	6	1.3125	21
1847	1085190897098784767	6	1.3125	43
1848	361700864195630421	6	1.3125	21
1849	6149477684308041567	6	1.3125	43
1850	281539653865231	6	1.3125	21
1851	1085102592586907647	6	1.3125	43
1852	93969589491071	6	1.3125	21
1853	96264438030925823	6	1.3125	43
1854	16557098950527	6	1.3125	21
1855	73746439855931391	6	1.3125	43
1856	18783323641173	6	1.3125	21
1857	6148914691272343551	6	1.3125	43
1858	4223288638112527	6	1.3125	21
1859	1098613597619032063	6	1.3125	43
1860	281841480586581	6	1.3125	21
1861	6148914691247669247	6	1.3125	43
1862	72355626130673423	6	1.3125	21
1863	1085191034537738111	6	1.3125	43
1864	1423931999588111	6	1.3125	21
1865	1085191034537730047	6	1.3125	43
1866	1501198461261141	6	1.3125	21
1867	6148925866741424127	6	1.3125	43
1868	1229787353473946901	6	1.3125	21
1869	6293595174351632247	6	1.3125	43
1870	4785156225171711	6	1.3125	21
1871	71777215217367039	6	1.3125	43
1872	72340181663813391	6	1.3125	21
1873	1085102593383825279	6	1.3125	43
1874	50855935	6	1.3125	21
1875	34359738367999	6	1.3125	43
1876	86414136425255219	6	1.3125	21
1877	3708489439580730239	6	1.3125	43
1878	4222189079298175	6	1.3125	21
1879	143838107119063039	6	1.3125	43
1880	217024933740873479	6	1.3125	21
1881	2242545495419338559	6	1.3125	43
1882	1431664511	6	1.3125	21
1883	76936496497557503	6	1.3125	43
1884	361700864191039247	6	1.3125	21
1885	1089606537143344991	6	1.3125	43
1886	100599807	6	1.3125	21
1887	8726136594890751	6	1.3125	43
1888	361700864459871573	6	1.3125	21
1889	6149479848971558751	6	1.3125	43
1890	284786649141007	6	1.3125	21
1891	1085102593379631103	6	1.3125	43
1892	56345675970367	6	1.3125	21
1893	221802277406769151	6	1.3125	43
1894	286994262331151	6	1.3125	21
1895	1085102593918599167	6	1.3125	43
1896	23931235656340821	6	1.3125	21
1897	6149478371335034367	6	1.3125	43
1898	253706047	6	1.3125	21
1899	217024972344786943	6	1.3125	43
1900	361701207787771221	6	1.3125	21
1901	6149488679256547167	6	1.3125	43
1902	2194728292351	6	1.3125	21
1903	4503595340791807	6	1.3125	43
1904	859779967	6	1.3125	21
1905	86416339723354111	6	1.3125	43
1906	4222257800872031	6	1.3125	21
1907	432070682159812607	6	1.3125	43
1908	16763257364287	6	1.3125	21
1909	218424577683881983	6	1.3125	43
1910	375298542884181	6	1.3125	21
1911	6148915421380968447	6	1.3125	43
1912	14355442909254451	6	1.3125	21
1913	3690474766201730047	6	1.3125	43
1914	217020587236852531	6	1.3125	21
1915	3692726566069944127	6	1.3125	43
1916	16625818419007	6	1.3125	21
1917	217298677844148223	6	1.3125	43
1918	217020570054099727	6	1.3125	21
1919	1098631189800894271	6	1.3125	43
1920	33510911	6	1.3125	21
1921	23925922776219647	6	1.3125	43
1922	14358741393806131	6	1.3125	21
1923	3690475590822867967	6	1.3125	43
1924	86414136425251635	6	1.3125	21
1925	3692726840884933503	6	1.3125	43
1926	1095222362367	6	1.3125	21
1927	71800304038838271	6	1.3125	43
1928	361700864224069391	6	1.3125	21
1929	1089623854451482463	6	1.3125	43
1930	3328599719935	6	1.3125	21
1931	281471206031359	6	1.3125	43
1932	16719871	6	1.3125	21
1933	1971424348602367	6	1.3125	43
1934	218146435601203983	6	1.3125	21
1935	1098631190069321535	6	1.3125	43
1936	2097151	6	1.3125	21
1937	8796093022207	6	1.3125	43
1938	217038179420803859	6	1.3125	21
1939	3978709540453957439	6	1.3125	43
1940	859255807	6	1.3125	21
1941	14376337871470591	6	1.3125	43
1942	366204532538279253	6	1.3125	21
1943	6151731683010762591	6	1.3125	43
1944	23926837609846101	6	1.3125	21
1945	6148915421383710207	6	1.3125	43
1946	1407405200969487	6	1.3125	21
1947	1085102592855334911	6	1.3125	43
1948	4222189092933391	6	1.3125	21
1949	1085103073623216127	6	1.3125	43
1950	1229782955494544661	6	1.3125	21
1951	6293595036914775927	6	1.3125	43
1952	253693951	6	1.3125	21
1953	4229889951531007	6	1.3125	43
1954	863450999	6	1.3125	21
1955	1230346038238248959	6	1.3125	43
1956	3380139327487	6	1.3125	21
1957	281471608684543	6	1.3125	43
1958	23925746690359415	6	1.3125	21
1959	1296775004989380095	6	1.3125	43
1960	56311316248439	6	1.3125	21
1961	1230045644252774399	6	1.3125	43
1962	14356542420878131	6	1.3125	21
1963	3692726566007026687	6	1.3125	43
1964	4393751548927	6	1.3125	21
1965	15762594405023743	6	1.3125	43
1966	4785166230050133	6	1.3125	21
1967	6148914691281221631	6	1.3125	43
1968	85327871	6	1.3125	21
1969	96069828476927	6	1.3125	43
1970	217020518515290931	6	1.3125	21
1971	3689353264530145087	6	1.3125	43
1972	282570198941951	6	1.3125	21
1973	71870672782983167	6	1.3125	43
1974	361700864190517007	6	1.3125	21
1975	1085120529702018911	6	1.3125	43
1976	1408470101590271	6	1.3125	21
1977	71872871806230527	6	1.3125	43
1978	24488696641683575	6	1.3125	21
1979	1296779403035874815	6	1.3125	43
1980	281694879036211	6	1.3125	21
1981	3689348814755299327	6	1.3125	43
1982	72432892592346453	6	1.3125	21
1983	6148925866741432191	6	1.3125	43
1984	14356542655762739	6	1.3125	21
1985	3708489405220991999	6	1.3125	43
1986	217020535761471239	6	1.3125	21
1987	2242545357982482239	6	1.3125	43
1988	3328852299535	6	1.3125	21
1989	1085102592842792959	6	1.3125	43
1990	300241120482645	6	1.3125	21
1991	6148914691809181695	6	1.3125	43
1992	84410367	6	1.3125	21
1993	34497177321471	6	1.3125	43
1994	859258687	6	1.3125	21
1995	217038321103142911	6	1.3125	43
1996	56586194138999	6	1.3125	21
1997	1230608594172641279	6	1.3125	43
1998	34218004455231	6	1.3125	21
1999	218424577750466559	6	1.3125	43
2000	23926837895041365	6	1.3125	21
2001	6158484986476320255	6	1.3125	43
2002	56294156481331	6	1.3125	21
2003	3689349141159477247	6	1.3125	43
2004	361718525096957205	6	1.3125	21
2005	6293595071272410975	6	1.3125	43
2006	1431656447	6	1.3125	21
2007	6004802366472191	6	1.3125	43
2008	361703071803705095	6	1.3125	21
2009	2242545632858300255	6	1.3125	43
2010	1229782938280989491	6	1.3125	21
2011	3690479131020457847	6	1.3125	43
2012	362263822733870351	6	1.3125	21
2013	1107638526765113183	6	1.3125	43
2014	1095218692351	6	1.3125	21
2015	71784910876049407	6	1.3125	43
2016	361700872780973327	6	1.3125	21
2017	1107620934579085151	6	1.3125	43
2018	1229783230305080661	6	1.3125	21
2019	6149515170616407927	6	1.3125	43
2020	1431787007	6	1.3125	21
2021	23948832131776511	6	1.3125	43
2022	72958313154949939	6	1.3125	23
2023	3689362060421054335	6	1.3125	41
2024	76285280756106511	6	1.3125	23
2025	1107620934310629247	6	1.3125	41
2026	24488731001946207	6	1.3125	23
2027	432070682126259711	6	1.3125	41
2028	23454816468991	6	1.3125	23
2029	281472113573887	6	1.3125	41
2030	218146469961466639	6	1.3125	23
2031	1098613597614841663	6	1.3125	41
2032	362263857094133007	6	1.3125	23
2033	1107620934310633311	6	1.3125	41
2034	366222124992763157	6	1.3125	23
2035	6293595036912670559	6	1.3125	41
2036	93823918495061	6	1.3125	23
2037	6148914699826495487	6	1.3125	41
2038	5404318697206579	6	1.3125	23
2039	3689349690915239935	6	1.3125	41
2040	14355442863898879	6	1.3125	23
2041	71778314661868543	6	1.3125	41
2042	5348244459828019	6	1.3125	23
2043	3689348814755280895	6	1.3125	41
2044	23925918486823167	6	1.3125	23
2045	71870672799749631	6	1.3125	41
2046	76283081699296015	6	1.3125	23
2047	1098613597614837631	6	1.3125	41
2048	24184960865791	6	1.3125	23
2049	24206843707916287	6	1.3125	41
2050	926891839	6	1.3125	23
2051	217020591478145023	6	1.3125	41
2052	5348243617546495	6	1.3125	23
2053	71777215150241791	6	1.3125	41
2054	34355443416895	6	1.3125	23
2055	217298677776515071	6	1.3125	41
2056	361718799973832021	6	1.3125	23
2057	6148925729302601567	6	1.3125	41
2058	526344031	6	1.3125	23
2059	361700876991070207	6	1.3125	41
2060	221541779316609811	6	1.3125	23
2061	3978709506094217023	6	1.3125	41
2062	34492882378591	6	1.3125	23
2063	361976815839346687	6	1.3125	41
2064	5912069733155071	6	1.3125	23
2065	71870672782972927	6	1.3125	41
2066	1970389514129167	6	1.3125	23
2067	1085102592586883071	6	1.3125	41
2068	96002024119013717	6	1.3125	23
2069	6158484986475795839	6	1.3125	41
2070	1229785283299455795	6	1.3125	23
2071	3689423873590654839	6	1.3125	41
2072	1095224983807	6	1.3125	23
2073	71778313806282751	6	1.3125	41
2074	1229782938283094835	6	1.3125	23
2075	3689348833067104119	6	1.3125	41
2076	366204807420380501	6	1.3125	23
2077	6151729483953952607	6	1.3125	41
2078	21985937601535	6	1.3125	23
2079	14636694497656831	6	1.3125	41
2080	96168612755319	6	1.3125	23
2081	1230045644217253887	6	1.3125	41
2082	5911341014799701	6	1.3125	23
2083	6148914691247659007	6	1.3125	41
2084	72905331246838579	6	1.3125	23
2085	3689348814944026495	6	1.3125	41
2086	5349119777505535	6	1.3125	23
2087	71833289387620351	6	1.3125	41
2088	56294136381439	6	1.3125	23
2089	562946517499903	6	1.3125	41
2090	73558792566297941	6	1.3125	23
2091	6148925729302470527	6	1.3125	41
2092	252674047	6	1.3125	23
2093	298036370604031	6	1.3125	41
2094	1971420054618367	6	1.3125	23
2095	71793706969014271	6	1.3125	41
2096	7761005969407	6	1.3125	23
2097	281470935498751	6	1.3125	41
2098	76861434785781077	6	1.3125	23
2099	6148914691809179519	6	1.3125	41
2100	1970389278195967	6	1.3125	23
2101	71777214546255871	6	1.3125	41
2102	361700864224595727	6	1.3125	23
2103	1085102662638067551	6	1.3125	41
2104	4222670112489727	6	1.3125	23
2105	71793706985787391	6	1.3125	41
2106	93823560613887	6	1.3125	23
2107	562947090153471	6	1.3125	41
2108	8791798059007	6	1.3125	23
2109	4503595334500351	6	1.3125	41
2110	1229782938318886229	6	1.3125	23
2111	6148914700399114103	6	1.3125	41
2112	357957631	6	1.3125	23
2113	93836445483007	6	1.3125	41
2114	21109764325375	6	1.3125	23
2115	281471541051391	6	1.3125	41
2116	1095216693247	6	1.3125	23
2117	562945675231231	6	1.3125	41
2118	863974399	6	1.3125	23
2119	14356546662170623	6	1.3125	41
2120	217020518582128399	6	1.3125	23
2121	1085102662099091263	6	1.3125	41
2122	134156287	6	1.3125	23
2123	4222262089613311	6	1.3125	41
2124	4229885657550607	6	1.3125	23
2125	1085103623364349951	6	1.3125	41
2126	361700864464082261	6	1.3125	23
2127	6148914699994881887	6	1.3125	41
2128	1230913253447898389	6	1.3125	23
2129	6293595036912670583	6	1.3125	41
2130	72905330640490255	6	1.3125	23
2131	1085102593379614591	6	1.3125	41
2132	21110623253299	6	1.3125	23
2133	3689348814742224895	6	1.3125	41
2134	6004798077097301	6	1.3125	23
2135	6148915421380958207	6	1.3125	41
2136	369055231	6	1.3125	23
2137	23925750977527807	6	1.3125	41
2138	5911339599855871	6	1.3125	23
2139	71777215720675327	6	1.3125	41
2140	16557217353487	6	1.3125	23
2141	1085102661290688511	6	1.3125	41
2142	1230346034231841075	6	1.3125	23
2143	3708489405220468599	6	1.3125	41
2144	24488834082734199	6	1.3125	23
2145	1296775004922254847	6	1.3125	41
2146	86431728879735091	6	1.3125	23
2147	3708489405220467583	6	1.3125	41
2148	76936492488938837	6	1.3125	23
2149	6148952220660758399	6	1.3125	41
2150	221524324303176499	6	1.3125	23
2151	3692726566002833215	6	1.3125	41
2152	60743722483519	6	1.3125	23
2153	217298677777301503	6	1.3125	41
2154	362266021790680839	6	1.3125	23
2155	2242545357980376927	6	1.3125	41
2156	60984240666487	6	1.3125	23
2157	1230045644217122815	6	1.3125	41
2158	56620553876479	6	1.3125	23
2159	14636694514171903	6	1.3125	41
2160	96065533534047	6	1.3125	23
2161	361976815840264191	6	1.3125	41
2162	76898963064697651	6	1.3125	23
2163	3689423873590392703	6	1.3125	41
2164	259985407	6	1.3125	23
2165	4223292881764351	6	1.3125	41
2166	15481394306154559	6	1.3125	23
2167	287953294993593343	6	1.3125	41
2168	524238655	6	1.3125	23
2169	217020539938537471	6	1.3125	41
2170	545460912127	6	1.3125	23
2171	281470715297791	6	1.3125	41
2172	335492095	6	1.3125	23
2173	14355464330412031	6	1.3125	41
2174	218150833714824967	6	1.3125	23
2175	2242545357980376895	6	1.3125	41
2176	94003949229567	6	1.3125	23
2177	24206843724562431	6	1.3125	41
2178	86416335482061619	6	1.3125	23
2179	3692726566002832255	6	1.3125	41
2180	1467447159	6	1.3125	23
2181	1229782959435808767	6	1.3125	41
2182	14355443177698099	6	1.3125	23
2183	3689348831935149055	6	1.3125	41
2184	7761258549007	6	1.3125	23
2185	1085102592572260351	6	1.3125	41
2186	73481526104624911	6	1.3125	23
2187	1085190897098776447	6	1.3125	41
2188	217038316858716979	6	1.3125	23
2189	3689362060421316415	6	1.3125	41
2190	73470489386112341	6	1.3125	23
2191	6148914691404947327	6	1.3125	41
2192	56294458471219	6	1.3125	23
2193	3689348831921831935	6	1.3125	41
2194	16744447	6	1.3125	23
2195	282574488338431	6	1.3125	41
2196	1465868127	6	1.3125	23
2197	361700937120612351	6	1.3125	41
2198	1434408447	6	1.3125	23
2199	23926841899220991	6	1.3125	41
2200	217020518785823539	6	1.3125	23
2201	3689348832123895615	6	1.3125	41
2202	8726132306149471	6	1.3125	23
2203	432070682126256127	6	1.3125	41
2204	859013119	6	1.3125	23
2205	337773408026623	6	1.3125	41
2206	23925738450539861	6	1.3125	23
2207	6148914699837593087	6	1.3125	41
2208	118489087	6	1.3125	23
2209	16630113370111	6	1.3125	41
2210	8725994865098815	6	1.3125	23
2211	287953294993590271	6	1.3125	41
2212	361703106163314447	6	1.3125	23
2213	1085190897099824991	6	1.3125	41
2214	73470488207101711	6	1.3125	23
2215	1085102593918590847	6	1.3125	41
2216	72918576117518095	6	1.3125	23
2217	1085155575287725951	6	1.3125	41
2218	8388607	6	1.3125	23
2219	2199023255551	6	1.3125	41
2220	545477558527	6	1.3125	23
2221	71777214311432191	6	1.3125	41
2222	1431666687	6	1.3125	23
2223	375302832259071	6	1.3125	41
2224	23948827842401621	6	1.3125	23
2225	6148915421381088767	6	1.3125	41
2226	16557098958847	6	1.3125	23
2227	562945911160831	6	1.3125	41
2228	1986881936887567	6	1.3125	23
2229	1085103623363305471	6	1.3125	41
2230	14376333579858739	6	1.3125	23
2231	3689349690915501055	6	1.3125	41
2232	95988829778150741	6	1.3125	23
2233	6151729483953952127	6	1.3125	41
2234	322174975	6	1.3125	23
2235	56315611185151	6	1.3125	41
2236	1229787628351608149	6	1.3125	23
2237	6148952220660889463	6	1.3125	41
2238	4222189083492607	6	1.3125	23
2239	71778314057879551	6	1.3125	41
2240	14355769276432639	6	1.3125	23
2241	71833289404396543	6	1.3125	41
2242	217024968100351759	6	1.3125	23
2243	1085155575288774463	6	1.3125	41
2244	15481634827993207	6	1.3125	23
2245	1296775004922254335	6	1.3125	41
2246	930576247	6	1.3125	23
2247	1229782950845874175	6	1.3125	41
2248	23456248059221	6	1.3125	23
2249	6148914691236691967	6	1.3125	41
2250	4222189193596687	6	1.3125	23
2251	1085102661306355711	6	1.3125	41
2252	17038135267327	6	1.3125	23
2253	4503595350228991	6	1.3125	41
2254	1230348095847600915	6	1.3125	23
2255	3978709506094217079	6	1.3125	41
2256	76861434213118771	6	1.3125	23
2257	3689348815887234943	6	1.3125	41
2258	1230909130216378709	6	1.3125	23
2259	6158484986475796343	6	1.3125	41
2260	23925738100949247	6	1.3125	23
2261	71778315232302591	6	1.3125	41
2262	217020535896215311	6	1.3125	25
2263	1085102592842743615	6	1.3125	39
2264	872364031	6	1.3125	25
2265	5348247895801855	6	1.3125	39
2266	364515656907818767	6	1.3125	25
2267	1089606535801147231	6	1.3125	39
2268	131352984844159	6	1.3125	25
2269	77124139610144767	6	1.3125	39
2270	1229782956572497237	6	1.3125	25
2271	6148914691272308599	6	1.3125	39
2272	361789168719058261	6	1.3125	25
2273	6148916933209448287	6	1.3125	39
2274	93832150581247	6	1.3125	25
2275	281471039700991	6	1.3125	39
2276	57170309691391	6	1.3125	25
2277	5629495242653695	6	1.3125	39
2278	230531523557921587	6	1.3125	25
2279	3690474766189146943	6	1.3125	39
2280	1239353233486582579	6	1.3125	25
2281	3690475006710985591	6	1.3125	39
2282	14356543226196787	6	1.3125	25
2283	3689348814746891263	6	1.3125	39
2284	361700872948748047	6	1.3125	25
2285	1085102592844848991	6	1.3125	39
2286	859308031	6	1.3125	25
2287	21114059227135	6	1.3125	39
2288	33554431	6	1.3125	25
2289	549755813887	6	1.3125	39
2290	1442797567	6	1.3125	25
2291	5911343878111231	6	1.3125	39
2292	1519143629599610197	6	1.3125	25
2293	6149479848836814679	6	1.3125	39
2294	4223219869352191	6	1.3125	25
2295	71784910875987967	6	1.3125	39
2296	4238681767350031	6	1.3125	25
2297	1085103073607487487	6	1.3125	39
2298	26740530815631487	6	1.3125	25
2299	143840305974543871	6	1.3125	39
2300	1431830527	6	1.3125	25
2301	23459111370751	6	1.3125	39
2302	4223288839442191	6	1.3125	25
2303	1085102592578490367	6	1.3125	39
2304	298032328281871	6	1.3125	25
2305	1085102592571179007	6	1.3125	39
2306	337769972052787	6	1.3125	25
2307	3689348814741929983	6	1.3125	39
2308	217073501231854387	6	1.3125	25
2309	3689353264328032063	6	1.3125	39
2310	1229820467671675699	6	1.3125	25
2311	3689353504846215031	6	1.3125	39
2312	23925746699272447	6	1.3125	25
2313	71777214646932991	6	1.3125	39
2314	1061109631	6	1.3125	25
2315	72905334682812415	6	1.3125	39
2316	17733194119839871	6	1.3125	25
2317	143838106917733375	6	1.3125	39
2318	375299968947541	6	1.3125	25
2319	6148914691236528127	6	1.3125	39
2320	16625818468351	6	1.3125	25
2321	281470800232447	6	1.3125	39
2322	506381209866536719	6	1.3125	25
2323	1089623853373529887	6	1.3125	39
2324	104861626556287	6	1.3125	25
2325	73746439687503871	6	1.3125	39
2326	1229857997096047957	6	1.3125	25
2327	6148917036288669559	6	1.3125	39
2328	1600085887	6	1.3125	25
2329	73470492249423871	6	1.3125	39
2330	384219205929866581	6	1.3125	25
2331	6149477684140266847	6	1.3125	39
2332	69539815505791	6	1.3125	25
2333	73183489700397055	6	1.3125	39
2334	1248923528725861717	6	1.3125	25
2335	6149477787221054839	6	1.3125	39
2336	220398269775152911	6	1.3125	25
2337	1089606398360096575	6	1.3125	39
2338	282570210083071	6	1.3125	25
2339	71777214294622207	6	1.3125	39
2340	217020588042171187	6	1.3125	25
2341	3689348814809808703	6	1.3125	39
2342	14411517968724787	6	1.3125	25
2343	3689349141159425023	6	1.3125	39
2344	94553705043967	6	1.3125	25
2345	6192445198303231	6	1.3125	39
