	Unnamed: 0	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF	avg_sen	complexity
16	16	9	11111111111111101111111111111111111111101110100011111111111111101111111011101000111111111111111011101000100000001111111011101000111111101110100011111111111111101110100010000000111111101110100011101000100000001111111011101000100000000000000011101000100000001111111011101000111111111111111011101000100000001111111011101000111010001000000011111110111010001000000000000000111010001000000011101000100000001111111011101000100000000000000011101000100000001000000000000000111010001000000000000000000000001000000000000000	iiiiaiiii	256	N		9	iiiiaiiii	256	11111111111111101111111111111111111111101110100011111111111111101111111011101000111111111111111011101000100000001111111011101000111111101110100011111111111111101110100010000000111111101110100011101000100000001111111011101000100000000000000011101000100000001111111011101000111111111111111011101000100000001111111011101000111010001000000011111110111010001000000000000000111010001000000011101000100000001111111011101000100000000000000011101000100000001000000000000000111010001000000000000000000000001000000000000000	2.4609375	251
17	17	9	11111111111111011111111111111111111111011101010011111111111111011111110111010100111111111111110111010100010000001111110111010100111111011101010011111111111111011101010001000000111111011101010011010100010000001111110111010100010000000000000011010100010000001111110111010100111111111111110111010100010000001111110111010100110101000100000011111101110101000100000000000000110101000100000011010100010000001111110111010100010000000000000011010100010000000100000000000000110101000100000000000000000000000100000000000000	iiiiaiiia	256	N		9	iiiiaiiia	256	11111111111111011111111111111111111111011101010011111111111111011111110111010100111111111111110111010100010000001111110111010100111111011101010011111111111111011101010001000000111111011101010011010100010000001111110111010100010000000000000011010100010000001111110111010100111111111111110111010100010000001111110111010100110101000100000011111101110101000100000000000000110101000100000011010100010000001111110111010100010000000000000011010100010000000100000000000000110101000100000000000000000000000100000000000000	2.4609375	251
18	18	9	11111111111110111111111111111111111110111011001011111111111110111111101110110010111111111111101110110010001000001111101110110010111110111011001011111111111110111011001000100000111110111011001010110010001000001111101110110010001000000000000010110010001000001111101110110010111111111111101110110010001000001111101110110010101100100010000011111011101100100010000000000000101100100010000010110010001000001111101110110010001000000000000010110010001000000010000000000000101100100010000000000000000000000010000000000000	iiiiaiiai	256	N		9	iiiiaiiai	256	11111111111110111111111111111111111110111011001011111111111110111111101110110010111111111111101110110010001000001111101110110010111110111011001011111111111110111011001000100000111110111011001010110010001000001111101110110010001000000000000010110010001000001111101110110010111111111111101110110010001000001111101110110010101100100010000011111011101100100010000000000000101100100010000010110010001000001111101110110010001000000000000010110010001000000010000000000000101100100010000000000000000000000010000000000000	2.4609375	251
19	19	9	11111111111101111111111111111111111101110111000111111111111101111111011101110001111111111111011101110001000100001111011101110001111101110111000111111111111101110111000100010000111101110111000101110001000100001111011101110001000100000000000001110001000100001111011101110001111111111111011101110001000100001111011101110001011100010001000011110111011100010001000000000000011100010001000001110001000100001111011101110001000100000000000001110001000100000001000000000000011100010001000000000000000000000001000000000000	iiiiaiiaa	256	N		9	iiiiaiiaa	256	11111111111101111111111111111111111101110111000111111111111101111111011101110001111111111111011101110001000100001111011101110001111101110111000111111111111101110111000100010000111101110111000101110001000100001111011101110001000100000000000001110001000100001111011101110001111111111111011101110001000100001111011101110001011100010001000011110111011100010001000000000000011100010001000001110001000100001111011101110001000100000000000001110001000100000001000000000000011100010001000000000000000000000001000000000000	2.4609375	251
20	20	9	11111111111011111111111111111111111011111000111011111111111011111110111110001110111111111110111110001110000010001110111110001110111011111000111011111111111011111000111000001000111011111000111010001110000010001110111110001110000010000000000010001110000010001110111110001110111111111110111110001110000010001110111110001110100011100000100011101111100011100000100000000000100011100000100010001110000010001110111110001110000010000000000010001110000010000000100000000000100011100000100000000000000000000000100000000000	iiiiaiaii	256	N		9	iiiiaiaii	256	11111111111011111111111111111111111011111000111011111111111011111110111110001110111111111110111110001110000010001110111110001110111011111000111011111111111011111000111000001000111011111000111010001110000010001110111110001110000010000000000010001110000010001110111110001110111111111110111110001110000010001110111110001110100011100000100011101111100011100000100000000000100011100000100010001110000010001110111110001110000010000000000010001110000010000000100000000000100011100000100000000000000000000000100000000000	2.4609375	251
21	21	9	11111111110111111111111111111111110111110100110111111111110111111101111101001101111111111101111101001101000001001101111101001101110111110100110111111111110111110100110100000100110111110100110101001101000001001101111101001101000001000000000001001101000001001101111101001101111111111101111101001101000001001101111101001101010011010000010011011111010011010000010000000000010011010000010001001101000001001101111101001101000001000000000001001101000001000000010000000000010011010000010000000000000000000000010000000000	iiiiaiaia	256	N		9	iiiiaiaia	256	11111111110111111111111111111111110111110100110111111111110111111101111101001101111111111101111101001101000001001101111101001101110111110100110111111111110111110100110100000100110111110100110101001101000001001101111101001101000001000000000001001101000001001101111101001101111111111101111101001101000001001101111101001101010011010000010011011111010011010000010000000000010011010000010001001101000001001101111101001101000001000000000001001101000001000000010000000000010011010000010000000000000000000000010000000000	2.4609375	251
22	22	9	11111111101111111111111111111111101111110010101111111111101111111011111100101011111111111011111100101011000000101011111100101011101111110010101111111111101111110010101100000010101111110010101100101011000000101011111100101011000000100000000000101011000000101011111100101011111111111011111100101011000000101011111100101011001010110000001010111111001010110000001000000000001010110000001000101011000000101011111100101011000000100000000000101011000000100000001000000000001010110000001000000000000000000000001000000000	iiiiaiaai	256	N		9	iiiiaiaai	256	11111111101111111111111111111111101111110010101111111111101111111011111100101011111111111011111100101011000000101011111100101011101111110010101111111111101111110010101100000010101111110010101100101011000000101011111100101011000000100000000000101011000000101011111100101011111111111011111100101011000000101011111100101011001010110000001010111111001010110000001000000000001010110000001000101011000000101011111100101011000000100000000000101011000000100000001000000000001010110000001000000000000000000000001000000000	2.4609375	251
23	23	9	11111111011111111111111111111111011111110001011111111111011111110111111100010111111111110111111100010111000000010111111100010111011111110001011111111111011111110001011100000001011111110001011100010111000000010111111100010111000000010000000000010111000000010111111100010111111111110111111100010111000000010111111100010111000101110000000101111111000101110000000100000000000101110000000100010111000000010111111100010111000000010000000000010111000000010000000100000000000101110000000100000000000000000000000100000000	iiiiaiaaa	256	N		9	iiiiaiaaa	256	11111111011111111111111111111111011111110001011111111111011111110111111100010111111111110111111100010111000000010111111100010111011111110001011111111111011111110001011100000001011111110001011100010111000000010111111100010111000000010000000000010111000000010111111100010111111111110111111100010111000000010111111100010111000101110000000101111111000101110000000100000000000101110000000100010111000000010111111100010111000000010000000000010111000000010000000100000000000101110000000100000000000000000000000100000000	2.4609375	251
24	24	9	11111110111111111111111111111111111010001111111011111110111111111110100011111110111111101111111110000000111010001110100011111110111010001111111011111110111111111000000011101000111010001111111010000000111010001110100011111110000000001000000010000000111010001110100011111110111111101111111110000000111010001110100011111110100000001110100011101000111111100000000010000000100000001110100010000000111010001110100011111110000000001000000010000000111010000000000010000000100000001110100000000000000000000000000010000000	iiiiaaiii	256	N		9	iiiiaaiii	256	11111110111111111111111111111111111010001111111011111110111111111110100011111110111111101111111110000000111010001110100011111110111010001111111011111110111111111000000011101000111010001111111010000000111010001110100011111110000000001000000010000000111010001110100011111110111111101111111110000000111010001110100011111110100000001110100011101000111111100000000010000000100000001110100010000000111010001110100011111110000000001000000010000000111010000000000010000000100000001110100000000000000000000000000010000000	2.4609375	251
25	25	9	11111101111111111111111111111111110101001111110111111101111111111101010011111101111111011111111101000000110101001101010011111101110101001111110111111101111111110100000011010100110101001111110101000000110101001101010011111101000000000100000001000000110101001101010011111101111111011111111101000000110101001101010011111101010000001101010011010100111111010000000001000000010000001101010001000000110101001101010011111101000000000100000001000000110101000000000001000000010000001101010000000000000000000000000001000000	iiiiaaiia	256	N		9	iiiiaaiia	256	11111101111111111111111111111111110101001111110111111101111111111101010011111101111111011111111101000000110101001101010011111101110101001111110111111101111111110100000011010100110101001111110101000000110101001101010011111101000000000100000001000000110101001101010011111101111111011111111101000000110101001101010011111101010000001101010011010100111111010000000001000000010000001101010001000000110101001101010011111101000000000100000001000000110101000000000001000000010000001101010000000000000000000000000001000000	2.4609375	251
26	26	9	11111011111111111111111111111111101100101111101111111011111111111011001011111011111110111111111100100000101100101011001011111011101100101111101111111011111111110010000010110010101100101111101100100000101100101011001011111011000000000010000000100000101100101011001011111011111110111111111100100000101100101011001011111011001000001011001010110010111110110000000000100000001000001011001000100000101100101011001011111011000000000010000000100000101100100000000000100000001000001011001000000000000000000000000000100000	iiiiaaiai	256	N		9	iiiiaaiai	256	11111011111111111111111111111111101100101111101111111011111111111011001011111011111110111111111100100000101100101011001011111011101100101111101111111011111111110010000010110010101100101111101100100000101100101011001011111011000000000010000000100000101100101011001011111011111110111111111100100000101100101011001011111011001000001011001010110010111110110000000000100000001000001011001000100000101100101011001011111011000000000010000000100000101100100000000000100000001000001011001000000000000000000000000000100000	2.4609375	251
27	27	9	11110111111111111111111111111111011100011111011111110111111111110111000111110111111101111111111100010000011100010111000111110111011100011111011111110111111111110001000001110001011100011111011100010000011100010111000111110111000000000001000000010000011100010111000111110111111101111111111100010000011100010111000111110111000100000111000101110001111101110000000000010000000100000111000100010000011100010111000111110111000000000001000000010000011100010000000000010000000100000111000100000000000000000000000000010000	iiiiaaiaa	256	N		9	iiiiaaiaa	256	11110111111111111111111111111111011100011111011111110111111111110111000111110111111101111111111100010000011100010111000111110111011100011111011111110111111111110001000001110001011100011111011100010000011100010111000111110111000000000001000000010000011100010111000111110111111101111111111100010000011100010111000111110111000100000111000101110001111101110000000000010000000100000111000100010000011100010111000111110111000000000001000000010000011100010000000000010000000100000111000100000000000000000000000000010000	2.4609375	251
28	28	9	11101111111111111111111111111111100011101110111111101111111111111000111011101111111011111111111100001000100011101000111011101111100011101110111111101111111111110000100010001110100011101110111100001000100011101000111011101111000000000000100000001000100011101000111011101111111011111111111100001000100011101000111011101111000010001000111010001110111011110000000000001000000010001000111000001000100011101000111011101111000000000000100000001000100011100000000000001000000010001000111000000000000000000000000000001000	iiiiaaaii	256	N		9	iiiiaaaii	256	11101111111111111111111111111111100011101110111111101111111111111000111011101111111011111111111100001000100011101000111011101111100011101110111111101111111111110000100010001110100011101110111100001000100011101000111011101111000000000000100000001000100011101000111011101111111011111111111100001000100011101000111011101111000010001000111010001110111011110000000000001000000010001000111000001000100011101000111011101111000000000000100000001000100011100000000000001000000010001000111000000000000000000000000000001000	2.4609375	251
29	29	9	11011111111111111111111111111111010011011101111111011111111111110100110111011111110111111111111100000100010011010100110111011111010011011101111111011111111111110000010001001101010011011101111100000100010011010100110111011111000000000000010000000100010011010100110111011111110111111111111100000100010011010100110111011111000001000100110101001101110111110000000000000100000001000100110100000100010011010100110111011111000000000000010000000100010011010000000000000100000001000100110100000000000000000000000000000100	iiiiaaaia	256	N		9	iiiiaaaia	256	11011111111111111111111111111111010011011101111111011111111111110100110111011111110111111111111100000100010011010100110111011111010011011101111111011111111111110000010001001101010011011101111100000100010011010100110111011111000000000000010000000100010011010100110111011111110111111111111100000100010011010100110111011111000001000100110101001101110111110000000000000100000001000100110100000100010011010100110111011111000000000000010000000100010011010000000000000100000001000100110100000000000000000000000000000100	2.4609375	251
30	30	9	10111111111111111111111111111111001010111011111110111111111111110010101110111111101111111111111100000010001010110010101110111111001010111011111110111111111111110000001000101011001010111011111100000010001010110010101110111111000000000000001000000010001010110010101110111111101111111111111100000010001010110010101110111111000000100010101100101011101111110000000000000010000000100010101100000010001010110010101110111111000000000000001000000010001010110000000000000010000000100010101100000000000000000000000000000010	iiiiaaaai	256	N		9	iiiiaaaai	256	10111111111111111111111111111111001010111011111110111111111111110010101110111111101111111111111100000010001010110010101110111111001010111011111110111111111111110000001000101011001010111011111100000010001010110010101110111111000000000000001000000010001010110010101110111111101111111111111100000010001010110010101110111111000000100010101100101011101111110000000000000010000000100010101100000010001010110010101110111111000000000000001000000010001010110000000000000010000000100010101100000000000000000000000000000010	2.4609375	251
31	31	9	01111111111111111111111111111111000101110111111101111111111111110001011101111111011111111111111100000001000101110001011101111111000101110111111101111111111111110000000100010111000101110111111100000001000101110001011101111111000000000000000100000001000101110001011101111111011111111111111100000001000101110001011101111111000000010001011100010111011111110000000000000001000000010001011100000001000101110001011101111111000000000000000100000001000101110000000000000001000000010001011100000000000000000000000000000001	iiiiaaaaa	256	N		9	iiiiaaaaa	256	01111111111111111111111111111111000101110111111101111111111111110001011101111111011111111111111100000001000101110001011101111111000101110111111101111111111111110000000100010111000101110111111100000001000101110001011101111111000000000000000100000001000101110001011101111111011111111111111100000001000101110001011101111111000000010001011100010111011111110000000000000001000000010001011100000001000101110001011101111111000000000000000100000001000101110000000000000001000000010001011100000000000000000000000000000001	2.4609375	251
32	32	9	11111111111111101111111011101000111111111111111111111111111111101111111011101000111010001000000011111111111111101111111011101000111111101110100011101000100000001111111111111110111111101110100011101000100000001000000000000000111111101110100011101000100000001111111011101000111010001000000011111111111111101111111011101000111010001000000010000000000000001111111011101000111010001000000011101000100000001000000000000000111111101110100011101000100000001000000000000000000000000000000011101000100000001000000000000000	iiiaiiiii	256	N		9	iiiaiiiii	256	11111111111111101111111011101000111111111111111111111111111111101111111011101000111010001000000011111111111111101111111011101000111111101110100011101000100000001111111111111110111111101110100011101000100000001000000000000000111111101110100011101000100000001111111011101000111010001000000011111111111111101111111011101000111010001000000010000000000000001111111011101000111010001000000011101000100000001000000000000000111111101110100011101000100000001000000000000000000000000000000011101000100000001000000000000000	2.4609375	251
33	33	9	11111111111111011111110111010100111111111111111111111111111111011111110111010100110101000100000011111111111111011111110111010100111111011101010011010100010000001111111111111101111111011101010011010100010000000100000000000000111111011101010011010100010000001111110111010100110101000100000011111111111111011111110111010100110101000100000001000000000000001111110111010100110101000100000011010100010000000100000000000000111111011101010011010100010000000100000000000000000000000000000011010100010000000100000000000000	iiiaiiiia	256	N		9	iiiaiiiia	256	11111111111111011111110111010100111111111111111111111111111111011111110111010100110101000100000011111111111111011111110111010100111111011101010011010100010000001111111111111101111111011101010011010100010000000100000000000000111111011101010011010100010000001111110111010100110101000100000011111111111111011111110111010100110101000100000001000000000000001111110111010100110101000100000011010100010000000100000000000000111111011101010011010100010000000100000000000000000000000000000011010100010000000100000000000000	2.4609375	251
34	34	9	11111111111110111111101110110010111111111111111111111111111110111111101110110010101100100010000011111111111110111111101110110010111110111011001010110010001000001111111111111011111110111011001010110010001000000010000000000000111110111011001010110010001000001111101110110010101100100010000011111111111110111111101110110010101100100010000000100000000000001111101110110010101100100010000010110010001000000010000000000000111110111011001010110010001000000010000000000000000000000000000010110010001000000010000000000000	iiiaiiiai	256	N		9	iiiaiiiai	256	11111111111110111111101110110010111111111111111111111111111110111111101110110010101100100010000011111111111110111111101110110010111110111011001010110010001000001111111111111011111110111011001010110010001000000010000000000000111110111011001010110010001000001111101110110010101100100010000011111111111110111111101110110010101100100010000000100000000000001111101110110010101100100010000010110010001000000010000000000000111110111011001010110010001000000010000000000000000000000000000010110010001000000010000000000000	2.4609375	251
35	35	9	11111111111101111111011101110001111111111111111111111111111101111111011101110001011100010001000011111111111101111111011101110001111101110111000101110001000100001111111111110111111101110111000101110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001011100010001000000010000000000001111011101110001011100010001000001110001000100000001000000000000111101110111000101110001000100000001000000000000000000000000000001110001000100000001000000000000	iiiaiiiaa	256	N		9	iiiaiiiaa	256	11111111111101111111011101110001111111111111111111111111111101111111011101110001011100010001000011111111111101111111011101110001111101110111000101110001000100001111111111110111111101110111000101110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001011100010001000000010000000000001111011101110001011100010001000001110001000100000001000000000000111101110111000101110001000100000001000000000000000000000000000001110001000100000001000000000000	2.4609375	251
