	Unnamed: 0	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF	avg_sen	complexity
112	112	7	10000000000000001110100010000000111010001000000011111110111010001110100010000000111111101110100011111110111010001111111111111110	aaaiiii	64	N		7	aaaiiii	64	10000000000000001110100010000000111010001000000011111110111010001110100010000000111111101110100011111110111010001111111111111110	2.1875	69
113	113	7	01000000000000001101010001000000110101000100000011111101110101001101010001000000111111011101010011111101110101001111111111111101	aaaiiia	64	N		7	aaaiiia	64	01000000000000001101010001000000110101000100000011111101110101001101010001000000111111011101010011111101110101001111111111111101	2.1875	69
114	114	7	00100000000000001011001000100000101100100010000011111011101100101011001000100000111110111011001011111011101100101111111111111011	aaaiiai	64	N		7	aaaiiai	64	00100000000000001011001000100000101100100010000011111011101100101011001000100000111110111011001011111011101100101111111111111011	2.1875	69
115	115	7	00010000000000000111000100010000011100010001000011110111011100010111000100010000111101110111000111110111011100011111111111110111	aaaiiaa	64	N		7	aaaiiaa	64	00010000000000000111000100010000011100010001000011110111011100010111000100010000111101110111000111110111011100011111111111110111	2.1875	69
116	116	7	00001000000000001000111000001000100011100000100011101111100011101000111000001000111011111000111011101111100011101111111111101111	aaaiaii	64	N		7	aaaiaii	64	00001000000000001000111000001000100011100000100011101111100011101000111000001000111011111000111011101111100011101111111111101111	2.1875	69
117	117	7	00000100000000000100110100000100010011010000010011011111010011010100110100000100110111110100110111011111010011011111111111011111	aaaiaia	64	N		7	aaaiaia	64	00000100000000000100110100000100010011010000010011011111010011010100110100000100110111110100110111011111010011011111111111011111	2.1875	69
118	118	7	00000010000000000010101100000010001010110000001010111111001010110010101100000010101111110010101110111111001010111111111110111111	aaaiaai	64	N		7	aaaiaai	64	00000010000000000010101100000010001010110000001010111111001010110010101100000010101111110010101110111111001010111111111110111111	2.1875	69
119	119	7	00000001000000000001011100000001000101110000000101111111000101110001011100000001011111110001011101111111000101111111111101111111	aaaiaaa	64	N		7	aaaiaaa	64	00000001000000000001011100000001000101110000000101111111000101110001011100000001011111110001011101111111000101111111111101111111	2.1875	69
120	120	7	00000000100000001000000011101000100000001110100011101000111111101000000011101000111010001111111011101000111111101111111011111111	aaaaiii	64	N		7	aaaaiii	64	00000000100000001000000011101000100000001110100011101000111111101000000011101000111010001111111011101000111111101111111011111111	2.1875	69
121	121	7	00000000010000000100000011010100010000001101010011010100111111010100000011010100110101001111110111010100111111011111110111111111	aaaaiia	64	N		7	aaaaiia	64	00000000010000000100000011010100010000001101010011010100111111010100000011010100110101001111110111010100111111011111110111111111	2.1875	69
122	122	7	00000000001000000010000010110010001000001011001010110010111110110010000010110010101100101111101110110010111110111111101111111111	aaaaiai	64	N		7	aaaaiai	64	00000000001000000010000010110010001000001011001010110010111110110010000010110010101100101111101110110010111110111111101111111111	2.1875	69
123	123	7	00000000000100000001000001110001000100000111000101110001111101110001000001110001011100011111011101110001111101111111011111111111	aaaaiaa	64	N		7	aaaaiaa	64	00000000000100000001000001110001000100000111000101110001111101110001000001110001011100011111011101110001111101111111011111111111	2.1875	69
124	124	7	00000000000010000000100010001110000010001000111010001110111011110000100010001110100011101110111110001110111011111110111111111111	aaaaaii	64	N		7	aaaaaii	64	00000000000010000000100010001110000010001000111010001110111011110000100010001110100011101110111110001110111011111110111111111111	2.1875	69
125	125	7	00000000000001000000010001001101000001000100110101001101110111110000010001001101010011011101111101001101110111111101111111111111	aaaaaia	64	N		7	aaaaaia	64	00000000000001000000010001001101000001000100110101001101110111110000010001001101010011011101111101001101110111111101111111111111	2.1875	69
126	126	7	00000000000000100000001000101011000000100010101100101011101111110000001000101011001010111011111100101011101111111011111111111111	aaaaaai	64	N		7	aaaaaai	64	00000000000000100000001000101011000000100010101100101011101111110000001000101011001010111011111100101011101111111011111111111111	2.1875	69
127	127	7	00000000000000010000000100010111000000010001011100010111011111110000000100010111000101110111111100010111011111110111111111111111	aaaaaaa	64	N		7	aaaaaaa	64	00000000000000010000000100010111000000010001011100010111011111110000000100010111000101110111111100010111011111110111111111111111	2.1875	69
